Machine Module SVA1075X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+7.500000000E+09
6.800909e+08,9.418182e-03, 5.064600e-03
6.900908e+08,6.331486e-03, 6.728617e-03
7.000907e+08,7.596192e-03, 5.938375e-03
7.100905e+08,7.005812e-03, 6.410630e-03
7.200904e+08,1.018321e-02, 6.021904e-03
7.300903e+08,1.018089e-02, 6.622604e-03
7.400901e+08,4.654844e-03, 6.102230e-03
7.500900e+08,4.644747e-03, 6.075426e-03
7.600899e+08,2.217657e-03, 4.842902e-03
7.700897e+08,5.939045e-03, 6.173988e-03
7.800896e+08,5.932930e-03, 6.169859e-03
7.900895e+08,1.073419e-02, 1.019593e-02
8.000893e+08,7.890346e-03, 8.158827e-03
8.100892e+08,7.568846e-03, 8.124852e-03
8.200891e+08,7.615106e-03, 8.741035e-03
8.300889e+08,8.866746e-03, 1.172988e-02
8.400888e+08,7.761154e-03, 1.072547e-02
8.500887e+08,6.531720e-03, 7.538344e-03
8.600885e+08,6.298768e-03, 6.834031e-03
8.700884e+08,6.405592e-03, 7.963456e-03
8.800883e+08,6.153225e-03, 1.110213e-02
8.900881e+08,7.039509e-03, 3.685466e-03
9.000880e+08,5.413409e-03, 1.072597e-02
9.100879e+08,8.784313e-03, 1.694708e-03
9.200877e+08,4.921637e-03, 1.032548e-02
9.300876e+08,8.934464e-03, 3.813251e-03
9.400875e+08,7.430904e-03, 6.334821e-03
9.500873e+08,5.630305e-03, 8.038307e-03
9.600872e+08,3.614655e-03, 9.694793e-03
9.700871e+08,4.057147e-03, 9.275589e-03
9.800869e+08,6.607587e-03, 7.694701e-03
9.900868e+08,4.619814e-03, 8.686020e-03
1.000087e+09,8.937114e-03, 7.821104e-03
1.010087e+09,6.802923e-03, 8.186394e-03
1.020086e+09,1.298980e-03, 8.605801e-03
1.030086e+09,3.897724e-03, 8.492241e-03
1.040086e+09,1.014305e-02, 9.690712e-03
1.050086e+09,1.074180e-02, 1.057980e-02
1.060086e+09,4.499986e-03, 8.586188e-03
1.070086e+09,5.228043e-03, 9.050875e-03
1.080086e+09,2.979099e-03, 7.526751e-03
1.090085e+09,6.036086e-03, 1.032248e-02
1.100085e+09,4.408064e-03, 8.989919e-03
1.110085e+09,5.834293e-03, 1.092054e-02
1.120085e+09,2.587288e-03, 5.750294e-03
1.130085e+09,2.011435e-03, 3.715518e-03
1.140085e+09,3.706459e-03, 7.745641e-03
1.150085e+09,4.002690e-03, 8.268501e-03
1.160085e+09,3.789278e-03, 6.025343e-03
1.170084e+09,3.984047e-03, 8.486949e-03
1.180084e+09,3.722213e-03, 1.064375e-02
1.190084e+09,4.028969e-03, 7.974854e-03
1.200084e+09,4.375794e-03, 7.355539e-03
1.210084e+09,4.136848e-03, 7.929772e-03
1.220084e+09,2.964426e-03, 9.938424e-03
1.230084e+09,-1.838850e-03, 1.605767e-02
1.240083e+09,3.180070e-03, 9.518336e-03
1.250083e+09,2.916102e-03, 9.520414e-03
1.260083e+09,2.967693e-03, 9.339637e-03
1.270083e+09,-5.278358e-05, 1.106633e-02
1.280083e+09,4.219336e-03, 9.006115e-03
1.290083e+09,5.235801e-03, 8.881696e-03
1.300083e+09,7.457744e-03, 8.793014e-03
1.310083e+09,3.453794e-03, 9.277702e-03
1.320082e+09,5.342686e-03, 9.877974e-03
1.330082e+09,-3.844035e-04, 8.919158e-03
1.340082e+09,7.710132e-03, 1.116272e-02
1.350082e+09,6.504564e-03, 1.116189e-02
1.360082e+09,-1.778375e-04, 8.217951e-03
1.370082e+09,7.442872e-03, 1.338373e-02
1.380082e+09,2.826443e-03, 1.032997e-02
1.390081e+09,4.717518e-03, 1.243964e-02
1.400081e+09,2.694165e-03, 1.053003e-02
1.410081e+09,1.685589e-03, 9.086388e-03
1.420081e+09,2.434644e-03, 1.041049e-02
1.430081e+09,3.269414e-03, 1.326272e-02
1.440081e+09,1.822288e-03, 9.477852e-03
1.450081e+09,2.166942e-03, 1.138215e-02
1.460081e+09,1.575992e-03, 9.306146e-03
1.470080e+09,1.405669e-03, 1.282551e-02
1.480080e+09,2.418934e-03, 6.146654e-03
1.490080e+09,2.549200e-03, 6.023467e-03
1.500080e+09,3.224227e-03, 6.004273e-03
1.510080e+09,3.437560e-04, 1.125720e-02
1.520080e+09,1.820175e-03, 9.326059e-03
1.530080e+09,1.508043e-04, 1.083992e-02
1.540079e+09,2.864352e-03, 8.471877e-03
1.550079e+09,7.525738e-04, 1.018824e-02
1.560079e+09,-5.701852e-05, 1.054553e-02
1.570079e+09,-3.615075e-03, 1.195456e-02
1.580079e+09,-2.655491e-03, 1.108230e-02
1.590079e+09,2.272992e-03, 9.886770e-03
1.600079e+09,-2.118551e-03, 1.054137e-02
1.610079e+09,3.773564e-03, 1.036857e-02
1.620078e+09,-7.405882e-04, 1.032376e-02
1.630078e+09,7.437396e-04, 1.033142e-02
1.640078e+09,6.500845e-04, 1.049115e-02
1.650078e+09,2.843564e-04, 1.045029e-02
1.660078e+09,2.442076e-03, 1.220600e-02
1.670078e+09,-1.075520e-03, 9.356956e-03
1.680078e+09,-5.272154e-03, 5.154278e-03
1.690077e+09,8.294103e-04, 1.182060e-02
1.700077e+09,-1.416921e-03, 8.762762e-03
1.710077e+09,-1.475021e-03, 8.353866e-03
1.720077e+09,-1.008013e-03, 9.634246e-03
1.730077e+09,-1.297861e-03, 7.437145e-03
1.740077e+09,-1.012717e-03, 8.397251e-03
1.750077e+09,-1.078201e-03, 1.171861e-02
1.760077e+09,-1.070105e-03, 1.140851e-02
1.770076e+09,-1.836754e-03, 1.399045e-02
1.780076e+09,3.461949e-05, 6.117151e-03
1.790076e+09,1.195984e-03, 4.096095e-03
1.800076e+09,-2.593542e-03, 1.255371e-02
1.810076e+09,-3.986995e-03, 1.322731e-02
1.820076e+09,-3.850504e-04, 9.021694e-03
1.830076e+09,-4.172618e-03, 1.242007e-02
1.840075e+09,1.140549e-05, 8.743361e-03
1.850075e+09,-8.512721e-04, 9.305753e-03
1.860075e+09,-1.351728e-03, 9.590167e-03
1.870075e+09,-4.562292e-03, 1.076069e-02
1.880075e+09,-1.156488e-02, 1.179391e-02
1.890075e+09,-3.392337e-03, 1.000853e-02
1.900075e+09,-3.770675e-04, 9.829627e-03
1.910075e+09,-4.132682e-04, 9.883973e-03
1.920074e+09,-9.669815e-04, 1.027507e-02
1.930074e+09,-9.460966e-04, 1.044509e-02
1.940074e+09,-2.843718e-03, 9.468836e-03
1.950074e+09,-2.153102e-03, 1.007205e-02
1.960074e+09,-2.463198e-03, 9.865295e-03
1.970074e+09,-2.299034e-03, 9.868197e-03
1.980074e+09,-4.159484e-03, 7.996841e-03
1.990073e+09,-1.549672e-03, 1.134606e-02
2.000073e+09,-2.803155e-03, 9.782238e-03
2.010073e+09,-3.422779e-03, 7.755488e-03
2.020073e+09,-2.635500e-03, 9.305290e-03
2.030073e+09,-2.241635e-03, 1.321119e-02
2.040073e+09,-2.991986e-03, 1.195446e-02
2.050073e+09,-2.999318e-03, 7.773644e-03
2.060073e+09,-2.647198e-03, 6.993887e-03
2.070072e+09,-9.836369e-04, 1.951070e-03
2.080072e+09,-4.487857e-03, 1.288790e-02
2.090072e+09,-2.893731e-03, 8.588150e-03
2.100072e+09,-3.369252e-03, 9.664583e-03
2.110072e+09,-1.785332e-03, 7.492323e-03
2.120072e+09,-3.930462e-03, 1.006489e-02
2.130072e+09,-3.641297e-03, 9.640433e-03
2.140071e+09,-5.402739e-03, 1.094425e-02
2.150071e+09,-4.543878e-03, 1.005285e-02
2.160071e+09,-2.409186e-03, 9.351092e-03
2.170071e+09,4.110799e-04, 8.433401e-03
2.180071e+09,-2.714876e-03, 9.447214e-03
2.190071e+09,-1.123995e-02, 1.001875e-02
2.200071e+09,-7.745237e-03, 9.490446e-03
2.210071e+09,-6.628160e-03, 9.338456e-03
2.220070e+09,-4.470282e-03, 9.759132e-03
2.230070e+09,-5.445879e-03, 9.267321e-03
2.240070e+09,-6.525750e-03, 8.510273e-03
2.250070e+09,7.215441e-04, 1.283331e-02
2.260070e+09,-5.128990e-03, 9.255755e-03
2.270070e+09,-4.648998e-03, 9.915356e-03
2.280070e+09,-6.730831e-03, 7.255820e-03
2.290069e+09,-4.663475e-03, 1.023692e-02
2.300069e+09,-6.591110e-03, 6.422658e-03
2.310069e+09,-4.377230e-03, 1.170304e-02
2.320069e+09,-5.459535e-03, 9.103210e-03
2.330069e+09,-5.094322e-03, 1.128049e-02
2.340069e+09,-5.408443e-03, 1.210878e-02
2.350069e+09,-5.766676e-03, 1.247232e-02
2.360069e+09,-5.898360e-03, 1.131039e-02
2.370068e+09,-5.728078e-03, 9.893485e-03
2.380068e+09,-7.287570e-03, 1.321516e-02
2.390068e+09,-7.716547e-03, 1.247168e-02
2.400068e+09,-3.931881e-03, 6.325937e-03
2.410068e+09,-5.434096e-03, 8.409674e-03
2.420068e+09,-7.207384e-03, 1.033757e-02
2.430068e+09,-9.421299e-03, 1.145743e-02
2.440067e+09,-8.382086e-05, 5.398948e-03
2.450067e+09,-4.029754e-03, 7.873108e-03
2.460067e+09,-5.171391e-03, 8.611900e-03
2.470067e+09,-8.785883e-03, 9.306469e-03
2.480067e+09,-4.507820e-03, 8.399348e-03
2.490067e+09,-2.248772e-03, 8.828023e-03
2.500067e+09,-7.482587e-03, 8.423485e-03
2.510067e+09,-9.115271e-03, 8.014435e-03
2.520066e+09,-9.195474e-03, 7.496065e-03
2.530066e+09,-1.010769e-02, 6.809442e-03
2.540066e+09,-5.341429e-03, 9.365779e-03
2.550066e+09,-5.967166e-03, 9.007007e-03
2.560066e+09,-7.986739e-03, 7.338926e-03
2.570066e+09,-7.092099e-03, 8.247939e-03
2.580066e+09,-6.613954e-03, 8.829248e-03
2.590065e+09,-8.687760e-03, 4.909094e-03
2.600065e+09,-8.090671e-03, 5.513841e-03
2.610065e+09,-6.091509e-03, 1.254315e-02
2.620065e+09,-7.298203e-03, 7.061793e-03
2.630065e+09,-6.932992e-03, 1.524245e-02
2.640065e+09,-7.831225e-03, 1.350061e-02
2.650065e+09,-6.972744e-03, 5.541329e-03
2.660065e+09,-7.849811e-03, 9.153727e-03
2.670064e+09,-8.656857e-03, 1.034178e-02
2.680064e+09,-6.547085e-03, 6.105067e-03
2.690064e+09,-8.272389e-03, 8.859076e-03
2.700064e+09,-6.399998e-03, 6.305197e-03
2.710064e+09,-1.445296e-02, 1.384169e-02
2.720064e+09,-7.270178e-03, 7.406616e-03
2.730064e+09,-4.443781e-03, 5.626798e-03
2.740063e+09,-7.649455e-03, 7.751679e-03
2.750063e+09,-7.893867e-03, 7.941625e-03
2.760063e+09,-9.082024e-03, 7.939056e-03
2.770063e+09,-8.894260e-03, 7.758610e-03
2.780063e+09,-1.371265e-02, 7.668646e-03
2.790063e+09,-8.111995e-03, 7.912808e-03
2.800063e+09,-8.037631e-03, 7.781061e-03
2.810063e+09,-9.720950e-03, 7.349623e-03
2.820062e+09,-1.178323e-02, 6.288985e-03
2.830062e+09,-1.118469e-02, 6.134119e-03
2.840062e+09,-1.040463e-02, 6.447447e-03
2.850062e+09,-1.092216e-02, 5.394506e-03
2.860062e+09,-7.416209e-03, 9.790653e-03
2.870062e+09,-9.148880e-03, 7.403040e-03
2.880062e+09,-1.038531e-02, 4.933559e-03
2.890061e+09,-9.031368e-03, 8.297610e-03
2.900061e+09,-8.276958e-03, 1.217632e-02
2.910061e+09,-9.595276e-03, 7.692168e-03
2.920061e+09,-9.782936e-03, 7.026595e-03
2.930061e+09,-9.942326e-03, 8.996431e-03
2.940061e+09,-9.701746e-03, 5.783919e-03
2.950061e+09,-9.663869e-03, 4.714585e-03
2.960061e+09,-8.871309e-03, 4.085267e-03
2.970060e+09,-9.913562e-03, 6.451186e-03
2.980060e+09,-1.118949e-02, 8.164794e-03
2.990060e+09,-9.381556e-03, 5.362208e-03
3.000060e+09,-7.929336e-03, 4.016487e-03
3.010060e+09,-8.376790e-03, 4.968650e-03
3.020060e+09,-1.085607e-02, 6.398238e-03
3.030060e+09,-1.020326e-02, 6.646520e-03
3.040059e+09,-1.306910e-02, 7.198543e-03
3.050059e+09,-4.482106e-03, 5.571682e-03
3.060059e+09,-1.355252e-02, 6.840343e-03
3.070059e+09,-1.275616e-02, 6.522983e-03
3.080059e+09,-7.252782e-03, 7.094802e-03
3.090059e+09,-1.555916e-02, 5.105379e-03
3.100059e+09,-3.348119e-03, 9.307177e-03
3.110059e+09,-1.238001e-02, 5.736793e-03
3.120058e+09,-1.374399e-02, 4.292986e-03
3.130058e+09,-9.528865e-03, 7.568701e-03
3.140058e+09,-1.213492e-02, 5.379315e-03
3.150058e+09,-9.501081e-03, 8.283776e-03
3.160058e+09,-1.075485e-02, 6.605209e-03
3.170058e+09,-1.043299e-02, 8.292900e-03
3.180058e+09,-1.070589e-02, 8.288562e-03
3.190057e+09,-1.290558e-02, 6.143117e-05
3.200057e+09,-1.184584e-02, 5.517652e-03
3.210057e+09,-1.188569e-02, 1.114658e-02
3.220057e+09,-1.189211e-02, 4.740671e-03
3.230057e+09,-1.152164e-02, 2.779492e-03
3.240057e+09,-1.226626e-02, 6.136796e-03
3.250057e+09,-1.293013e-02, 7.111868e-03
3.260057e+09,-1.027749e-02, 1.360022e-03
3.270056e+09,-1.233204e-02, 4.570152e-03
3.280056e+09,-1.431055e-02, 6.952052e-03
3.290056e+09,-1.448207e-02, 6.456224e-03
3.300056e+09,-1.442913e-02, 5.895299e-03
3.310056e+09,-1.301526e-02, 4.977771e-03
3.320056e+09,-1.116501e-02, 4.207818e-03
3.330056e+09,-1.766816e-02, 5.876418e-03
3.340055e+09,-1.708384e-02, 5.517405e-03
3.350055e+09,-9.045400e-03, 4.308647e-03
3.360055e+09,-1.562386e-02, 4.476873e-03
3.370055e+09,-9.025153e-03, 5.470164e-03
3.380055e+09,-1.724964e-02, 3.296584e-03
3.390055e+09,-1.294490e-02, 4.638012e-03
3.400055e+09,-1.625672e-02, 2.988797e-03
3.410055e+09,-1.718740e-02, 2.304994e-03
3.420054e+09,-1.484288e-02, 3.562206e-03
3.430054e+09,-1.715642e-02, 1.144507e-03
3.440054e+09,-1.413949e-02, 4.834720e-03
3.450054e+09,-1.587003e-02, 1.773740e-03
3.460054e+09,-1.626183e-02, 7.481244e-04
3.470054e+09,-1.455072e-02, 5.465965e-03
3.480054e+09,-1.506182e-02, 4.082946e-03
3.490053e+09,-1.595230e-02, -2.530187e-03
3.500053e+09,-1.570682e-02, 3.876635e-03
3.510053e+09,-1.553345e-02, -2.444585e-03
3.520053e+09,-1.539007e-02, -1.163498e-03
3.530053e+09,-1.563899e-02, 8.284367e-04
3.540053e+09,-1.495475e-02, -8.322171e-04
3.550053e+09,-1.535445e-02, 5.386453e-04
3.560053e+09,-2.050123e-02, 7.429712e-03
3.570052e+09,-1.460304e-02, -7.229753e-04
3.580052e+09,-1.612732e-02, 8.279972e-04
3.590052e+09,-1.970578e-02, 3.184606e-03
3.600052e+09,-1.653632e-02, 4.527585e-04
3.610052e+09,-1.685528e-02, 7.879013e-04
3.620052e+09,-2.264764e-02, 1.832978e-03
3.630052e+09,-1.322280e-02, -6.022660e-04
3.640051e+09,-1.594703e-02, 3.881010e-05
3.650051e+09,-1.542620e-02, -1.957365e-04
3.660051e+09,-1.637452e-02, -2.100917e-04
3.670051e+09,-1.445828e-02, 2.606006e-04
3.680051e+09,-1.261788e-02, 6.547604e-04
3.690051e+09,-1.640148e-02, -8.529544e-04
3.700051e+09,-1.571302e-02, -3.725763e-04
3.710051e+09,-1.466205e-02, 6.267864e-04
3.720050e+09,-1.851859e-02, -2.678186e-03
3.730050e+09,-1.474854e-02, 1.095567e-03
3.740050e+09,-1.614441e-02, -8.055642e-04
3.750050e+09,-1.896259e-02, -5.760908e-03
3.760050e+09,-1.789631e-02, -5.243284e-03
3.770050e+09,-1.762240e-02, -3.323074e-03
3.780050e+09,-1.711636e-02, -8.215478e-04
3.790049e+09,-1.747378e-02, -5.147682e-03
3.800049e+09,-1.745180e-02, -2.940271e-03
3.810049e+09,-1.818626e-02, 9.150031e-04
3.820049e+09,-1.814123e-02, -1.291296e-03
3.830049e+09,-1.528921e-02, -7.565505e-03
3.840049e+09,-1.895297e-02, -1.391576e-03
3.850049e+09,-2.033362e-02, -6.446421e-04
3.860049e+09,-1.693859e-02, -4.557584e-03
3.870048e+09,-1.786243e-02, -3.854222e-03
3.880048e+09,-1.586490e-02, -5.324975e-03
3.890048e+09,-1.828808e-02, -4.204310e-03
3.900048e+09,-1.649145e-02, -5.331969e-03
3.910048e+09,-2.130817e-02, -3.644372e-03
3.920048e+09,-1.683469e-02, -5.144498e-03
3.930048e+09,-1.870129e-02, -5.427473e-03
3.940047e+09,-1.678847e-02, -5.403342e-03
3.950047e+09,-1.154674e-02, -4.385181e-03
3.960047e+09,-2.138148e-02, -7.238011e-03
3.970047e+09,-2.337805e-02, -8.295965e-03
3.980047e+09,-1.608162e-02, -5.417826e-03
3.990047e+09,-1.557678e-02, -4.903930e-03
4.000047e+09,-2.049074e-02, -8.536293e-03
4.010047e+09,-1.812498e-02, -6.578302e-03
4.020046e+09,-2.005949e-02, -9.722874e-03
4.030046e+09,-1.535832e-02, -2.212378e-03
4.040046e+09,-1.788805e-02, -6.995494e-03
4.050046e+09,-1.609203e-02, -3.482584e-03
4.060046e+09,-1.880416e-02, -1.036561e-02
4.070046e+09,-1.932043e-02, -1.751198e-02
4.080046e+09,-1.809959e-02, -8.121688e-03
4.090045e+09,-1.810979e-02, -9.975764e-03
4.100045e+09,-1.816179e-02, -1.316953e-02
4.110045e+09,-1.921158e-02, -7.507893e-03
4.120045e+09,-1.683880e-02, -1.281754e-02
4.130045e+09,-1.448833e-02, -1.674501e-02
4.140045e+09,-1.878770e-02, -1.011994e-02
4.150045e+09,-1.634643e-02, -1.226339e-02
4.160045e+09,-2.016761e-02, -9.484014e-03
4.170044e+09,-1.590884e-02, -1.298877e-02
4.180044e+09,-1.666980e-02, -1.242821e-02
4.190044e+09,-2.275150e-02, -9.701063e-03
4.200044e+09,-1.968605e-02, -1.166428e-02
4.210044e+09,-1.781671e-02, -1.271843e-02
4.220044e+09,-2.168184e-02, -1.214139e-02
4.230044e+09,-1.699521e-02, -1.313321e-02
4.240043e+09,-2.214488e-02, -1.383404e-02
4.250043e+09,-1.933811e-02, -1.380167e-02
4.260043e+09,-1.745472e-02, -1.362740e-02
4.270043e+09,-1.597314e-02, -1.367384e-02
4.280043e+09,-2.100518e-02, -1.650912e-02
4.290043e+09,-1.935574e-02, -1.615468e-02
4.300043e+09,-1.583660e-02, -1.381312e-02
4.310043e+09,-1.527597e-02, -1.335969e-02
4.320042e+09,-1.845528e-02, -1.774878e-02
4.330042e+09,-1.738327e-02, -1.668451e-02
4.340042e+09,-1.469381e-02, -1.175519e-02
4.350042e+09,-1.558706e-02, -1.444123e-02
4.360042e+09,-1.604327e-02, -1.402750e-02
4.370042e+09,-1.663657e-02, -1.908825e-02
4.380042e+09,-1.580917e-02, -1.258364e-02
4.390041e+09,-1.625376e-02, -1.419490e-02
4.400041e+09,-1.567758e-02, -1.845656e-02
4.410041e+09,-1.610197e-02, -1.563872e-02
4.420041e+09,-1.718427e-02, -1.335242e-02
4.430041e+09,-1.624512e-02, -1.585074e-02
4.440041e+09,-1.502929e-02, -1.833937e-02
4.450041e+09,-1.377801e-02, -1.967760e-02
4.460041e+09,-1.142197e-02, -2.124471e-02
4.470040e+09,-1.456739e-02, -1.874794e-02
4.480040e+09,-1.620097e-02, -1.777751e-02
4.490040e+09,-9.306555e-03, -2.091478e-02
4.500040e+09,-1.448341e-02, -1.901133e-02
4.510040e+09,-1.157584e-02, -1.953840e-02
4.520040e+09,-1.178827e-02, -1.944664e-02
4.530040e+09,-1.207897e-02, -1.889758e-02
4.540039e+09,-1.224449e-02, -1.929507e-02
4.550039e+09,-1.274464e-02, -1.962628e-02
4.560039e+09,-1.071884e-02, -1.872863e-02
4.570039e+09,-1.838932e-02, -2.252209e-02
4.580039e+09,-1.365575e-02, -2.046595e-02
4.590039e+09,-1.375047e-02, -2.083166e-02
4.600039e+09,-1.267134e-02, -2.008795e-02
4.610039e+09,-1.578583e-02, -2.481550e-02
4.620038e+09,-1.421853e-02, -2.217738e-02
4.630038e+09,-1.285464e-02, -2.069020e-02
4.640038e+09,-1.376307e-02, -2.412422e-02
4.650038e+09,-1.342680e-02, -2.332007e-02
4.660038e+09,-1.320995e-02, -2.681103e-02
4.670038e+09,-1.253815e-02, -2.411848e-02
4.680038e+09,-1.188678e-02, -2.823341e-02
4.690037e+09,-1.236473e-02, -2.495714e-02
4.700037e+09,-1.111497e-02, -2.708025e-02
4.710037e+09,-1.084987e-02, -2.643922e-02
4.720037e+09,-8.593519e-03, -2.971580e-02
4.730037e+09,-1.104831e-02, -2.621501e-02
4.740037e+09,-1.201628e-02, -2.470200e-02
4.750037e+09,-1.377788e-02, -2.304886e-02
4.760037e+09,-1.120654e-02, -2.507136e-02
4.770036e+09,-1.345230e-02, -2.448351e-02
4.780036e+09,-1.148507e-02, -2.584142e-02
4.790036e+09,-6.698227e-03, -2.751189e-02
4.800036e+09,-1.061701e-02, -2.617512e-02
4.810036e+09,-3.495906e-03, -2.756252e-02
4.820036e+09,-2.361835e-03, -2.675802e-02
4.830036e+09,-1.008997e-02, -2.758055e-02
4.840035e+09,-4.138283e-03, -2.635202e-02
4.850035e+09,-1.307498e-02, -2.980285e-02
4.860035e+09,-7.999683e-03, -2.844270e-02
4.870035e+09,-7.571345e-03, -2.848933e-02
4.880035e+09,-4.707018e-03, -2.712916e-02
4.890035e+09,-3.899176e-03, -2.630524e-02
4.900035e+09,-1.098795e-02, -3.455038e-02
4.910035e+09,-3.634677e-03, -2.619004e-02
4.920034e+09,-3.900149e-03, -2.600047e-02
4.930034e+09,-7.064293e-03, -3.310669e-02
4.940034e+09,-5.853038e-03, -3.311921e-02
4.950034e+09,-3.945601e-03, -2.749488e-02
4.960034e+09,-3.645718e-03, -2.304143e-02
4.970034e+09,-3.774414e-03, -3.710659e-02
4.980034e+09,-3.115568e-03, -3.364153e-02
4.990033e+09,-2.547656e-03, -3.240181e-02
5.000033e+09,-3.055156e-03, -2.892256e-02
5.010033e+09,7.791610e-05, -3.411987e-02
5.020033e+09,3.385909e-03, -3.904740e-02
5.030033e+09,-2.393809e-03, -2.923937e-02
5.040033e+09,-1.993182e-03, -2.954837e-02
5.050033e+09,1.742354e-03, -3.278992e-02
5.060033e+09,-2.120542e-03, -3.043272e-02
5.070032e+09,-2.582095e-03, -2.978614e-02
5.080032e+09,8.818633e-03, -3.515570e-02
5.090032e+09,-3.293422e-03, -2.992630e-02
5.100032e+09,-3.199010e-04, -3.134510e-02
5.110032e+09,5.345656e-03, -3.212879e-02
5.120032e+09,1.039985e-03, -3.142394e-02
5.130032e+09,-5.710466e-03, -3.231415e-02
5.140031e+09,-2.119790e-03, -3.250439e-02
5.150031e+09,-5.842372e-04, -3.253256e-02
5.160031e+09,6.801088e-03, -2.953004e-02
5.170031e+09,-1.224536e-03, -3.500608e-02
5.180031e+09,-1.357698e-03, -3.571610e-02
5.190031e+09,4.305001e-03, -3.103650e-02
5.200031e+09,5.480549e-03, -3.054077e-02
5.210031e+09,9.003761e-04, -3.681691e-02
5.220030e+09,7.148776e-03, -2.735454e-02
5.230030e+09,3.849013e-03, -3.696078e-02
5.240030e+09,5.984918e-03, -2.925831e-02
5.250030e+09,6.252840e-03, -3.207969e-02
5.260030e+09,6.818162e-03, -2.713590e-02
5.270030e+09,5.760944e-03, -2.765036e-02
5.280030e+09,6.952518e-03, -3.221007e-02
5.290029e+09,8.359541e-03, -3.714481e-02
5.300029e+09,6.644830e-03, -3.085467e-02
5.310029e+09,1.122173e-02, -3.736954e-02
5.320029e+09,1.182402e-02, -3.650897e-02
5.330029e+09,7.231971e-03, -3.195793e-02
5.340029e+09,1.125377e-02, -3.528105e-02
5.350029e+09,1.290341e-02, -3.555896e-02
5.360029e+09,5.983448e-03, -3.159722e-02
5.370028e+09,1.365598e-02, -3.462320e-02
