Machine Module SVA1075X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+7.500000000E+09
6.700911e+08,2.705284e-04, -2.351849e-04
6.800909e+08,2.044945e-03, -1.204054e-03
6.900908e+08,-7.672758e-04, 1.519919e-04
7.000907e+08,5.570598e-04, -4.830924e-04
7.100905e+08,1.342566e-04, -2.329709e-04
7.200904e+08,3.471225e-03, -6.307090e-04
7.300903e+08,3.234545e-03, -3.531788e-05
7.400901e+08,-2.317898e-03, -6.364040e-04
7.500900e+08,-1.848132e-03, -7.481131e-04
7.600899e+08,-4.709375e-03, -2.162283e-03
7.700897e+08,-1.191330e-03, -1.070595e-03
7.800896e+08,-5.551538e-04, -8.578658e-04
7.900895e+08,4.155364e-03, 2.838708e-03
8.000893e+08,1.492090e-03, 9.753631e-04
8.100892e+08,9.962649e-04, 4.859294e-04
8.200891e+08,1.022859e-03, 9.925997e-04
8.300889e+08,2.713885e-03, 4.723525e-03
8.400888e+08,1.283060e-03, 2.535284e-03
8.500887e+08,4.505926e-04, 2.513086e-05
8.600885e+08,2.828434e-04, 2.122627e-05
8.700884e+08,3.550848e-04, 3.589727e-04
8.800883e+08,2.346385e-04, 2.907189e-03
8.900881e+08,1.169195e-03, -4.286572e-03
9.000880e+08,-2.763098e-04, 2.583089e-03
9.100879e+08,3.065974e-03, -6.269233e-03
9.200877e+08,-6.609555e-04, 2.032722e-03
9.300876e+08,3.114987e-03, -3.908646e-03
9.400875e+08,2.224137e-03, -2.044204e-03
9.500873e+08,7.762295e-04, -5.946206e-04
9.600872e+08,-1.835152e-03, 1.628690e-03
9.700871e+08,-1.625653e-03, 1.319161e-03
9.800869e+08,1.861237e-03, -7.730733e-04
9.900868e+08,-6.870702e-04, 4.506520e-04
1.000087e+09,3.548197e-03, -4.789236e-04
1.010087e+09,1.524380e-03, -1.797514e-04
1.020086e+09,-3.822451e-03, 1.463629e-04
1.030086e+09,-1.423512e-03, -9.453867e-05
1.040086e+09,5.212558e-03, 1.080916e-03
1.050086e+09,6.095588e-03, 1.942479e-03
1.060086e+09,2.371039e-04, 1.008993e-04
1.070086e+09,7.078547e-04, 3.008232e-04
1.080086e+09,-1.454098e-03, -1.299564e-03
1.090085e+09,1.590418e-03, 1.414889e-03
1.100085e+09,-5.937687e-05, -1.396496e-04
1.110085e+09,2.056422e-03, 2.535210e-03
1.120085e+09,-1.241310e-03, -2.807582e-03
1.130085e+09,-1.860522e-03, -4.880557e-03
1.140085e+09,7.218271e-06, -5.703248e-04
1.150085e+09,2.550542e-04, -3.330053e-04
1.160085e+09,8.073698e-05, -3.178294e-03
1.170084e+09,4.165300e-04, -6.370683e-04
1.180084e+09,1.906714e-04, 1.565192e-03
1.190084e+09,5.370913e-04, -8.915255e-04
1.200084e+09,1.274225e-03, -2.312498e-03
1.210084e+09,1.016967e-03, -1.481681e-03
1.220084e+09,7.875946e-05, 2.969652e-04
1.230084e+09,-4.896778e-03, 6.598011e-03
1.240083e+09,-7.927728e-06, 5.489894e-04
1.250083e+09,-4.484583e-04, 7.028347e-04
1.260083e+09,3.438694e-05, 2.155920e-04
1.270083e+09,-3.090663e-03, 1.942117e-03
1.280083e+09,1.825209e-03, -3.134675e-04
1.290083e+09,2.455384e-03, -3.975016e-04
1.300083e+09,5.029381e-03, -4.716852e-04
1.310083e+09,5.323718e-04, 2.398968e-05
1.320082e+09,3.328624e-03, 5.936653e-04
1.330082e+09,-2.663226e-03, -3.643411e-04
1.340082e+09,5.029564e-03, 1.647296e-03
1.350082e+09,4.776814e-03, 1.945572e-03
1.360082e+09,-2.463323e-03, -1.269538e-03
1.370082e+09,5.600420e-03, 4.103606e-03
1.380082e+09,1.066042e-03, 1.009479e-03
1.390081e+09,2.785209e-03, 3.058576e-03
1.400081e+09,6.674841e-04, 9.511099e-04
1.410081e+09,-1.521367e-04, -4.634048e-04
1.420081e+09,6.224333e-04, 7.510532e-04
1.430081e+09,1.410880e-03, 3.363922e-03
1.440081e+09,6.903142e-05, -3.141216e-04
1.450081e+09,5.171110e-04, 1.349149e-03
1.460081e+09,6.860148e-05, -5.714767e-04
1.470080e+09,1.480764e-05, 2.706578e-03
1.480080e+09,1.012569e-03, -3.392791e-03
1.490080e+09,1.311999e-03, -3.608242e-03
1.500080e+09,2.019553e-03, -3.693076e-03
1.510080e+09,-7.396468e-04, 1.561906e-03
1.520080e+09,9.058246e-04, -5.834430e-04
1.530080e+09,-4.707540e-04, 7.361443e-04
1.540079e+09,2.107970e-03, -1.350265e-03
1.550079e+09,5.330327e-04, 4.950309e-05
1.560079e+09,-1.064577e-03, 9.379417e-04
1.570079e+09,-4.584098e-03, 2.314750e-03
1.580079e+09,-3.670638e-03, 1.413138e-03
1.590079e+09,2.071170e-03, 8.669910e-05
1.600079e+09,-2.702689e-03, 6.855890e-04
1.610079e+09,3.799470e-03, 5.258439e-04
1.620078e+09,-7.521428e-04, 4.189086e-04
1.630078e+09,4.335678e-04, 4.226048e-04
1.640078e+09,3.198269e-04, 5.145720e-04
1.650078e+09,3.927030e-04, 6.028567e-04
1.660078e+09,2.570349e-03, 2.313826e-03
1.670078e+09,-1.179965e-03, -7.835145e-04
1.680078e+09,-5.082373e-03, -4.877856e-03
1.690077e+09,7.475572e-04, 1.393341e-03
1.700077e+09,-1.114665e-03, -1.324375e-03
1.710077e+09,-8.077067e-04, -1.138229e-03
1.720077e+09,-4.197044e-04, -4.326449e-04
1.730077e+09,-7.399855e-04, -2.741262e-03
1.740077e+09,-3.934324e-04, -1.665953e-03
1.750077e+09,-2.817128e-04, 1.998750e-03
1.760077e+09,-2.214828e-04, 1.662937e-03
1.770076e+09,-9.074766e-04, 4.026052e-03
1.780076e+09,1.280684e-03, -4.300792e-03
1.790076e+09,1.979098e-03, -4.895171e-03
1.800076e+09,-1.579907e-03, 3.042431e-03
1.810076e+09,-2.741682e-03, 3.656650e-03
1.820076e+09,3.863345e-04, -2.310320e-04
1.830076e+09,-3.118221e-03, 2.905570e-03
1.840075e+09,1.212628e-03, -9.836712e-04
1.850075e+09,1.102583e-03, -5.811982e-04
1.860075e+09,-1.309587e-04, 3.027719e-05
1.870075e+09,-2.890323e-03, 9.889296e-04
1.880075e+09,-9.535009e-03, 1.915612e-03
1.890075e+09,-2.245880e-03, 2.899389e-04
1.900075e+09,1.350743e-03, 1.445588e-04
1.910075e+09,1.505779e-03, 1.612666e-04
1.920074e+09,9.746433e-04, 5.032320e-04
1.930074e+09,1.225263e-03, 7.291143e-04
1.940074e+09,-7.540572e-04, -2.492657e-04
1.950074e+09,-9.492683e-05, 2.339945e-04
1.960074e+09,-1.813348e-04, 1.029477e-04
1.970074e+09,-1.600403e-04, -7.456354e-05
1.980074e+09,-1.659150e-03, -1.635556e-03
1.990073e+09,9.599658e-04, 1.610591e-03
2.000073e+09,-6.583722e-05, 4.013997e-04
2.010073e+09,-8.571781e-04, -2.058513e-03
2.020073e+09,-1.385115e-04, -7.181341e-04
2.030073e+09,4.308401e-04, 2.924147e-03
2.040073e+09,-1.145876e-04, 1.717174e-03
2.050073e+09,2.942473e-05, -2.444293e-03
2.060073e+09,2.278902e-04, -2.085418e-03
2.070072e+09,1.976014e-03, -7.322466e-03
2.080072e+09,-1.110800e-03, 2.754414e-03
2.090072e+09,6.110853e-04, -1.499841e-03
2.100072e+09,3.069188e-04, -4.925534e-04
2.110072e+09,1.933535e-03, -2.524871e-03
2.120072e+09,-8.792960e-05, -1.454335e-05
2.130072e+09,1.612614e-05, 4.862553e-06
2.140071e+09,-1.093725e-03, 9.411071e-04
2.150071e+09,-7.925161e-04, 4.243057e-04
2.160071e+09,1.897591e-03, -4.552197e-04
2.170071e+09,4.724571e-03, -1.271628e-03
2.180071e+09,1.834407e-03, -1.640050e-04
2.190071e+09,-7.157178e-03, 5.191591e-04
2.200071e+09,-3.418634e-03, 6.442671e-05
2.210071e+09,-2.398324e-03, -1.093699e-04
2.220070e+09,-5.329865e-05, 3.807658e-04
2.230070e+09,-1.096897e-03, -1.072385e-04
2.240070e+09,-2.018220e-03, -7.664688e-04
2.250070e+09,5.117532e-03, 3.443328e-03
2.260070e+09,-5.574499e-04, -3.463857e-05
2.270070e+09,2.152924e-04, 9.459777e-04
2.280070e+09,-1.933119e-03, -1.861433e-03
2.290069e+09,2.793302e-04, 1.309084e-03
2.300069e+09,-1.887749e-03, -3.038769e-03
2.310069e+09,4.940547e-04, 2.620946e-03
2.320069e+09,-6.492809e-04, -5.787236e-04
2.330069e+09,-8.640675e-05, 2.065603e-03
2.340069e+09,-2.861701e-04, 3.216199e-03
2.350069e+09,-6.019235e-04, 3.028432e-03
2.360069e+09,-6.524666e-04, 2.138842e-03
2.370068e+09,-5.452827e-04, 1.361286e-03
2.380068e+09,-2.012486e-03, 4.337452e-03
2.390068e+09,-2.286549e-03, 3.453393e-03
2.400068e+09,1.340553e-03, -2.250547e-03
2.410068e+09,5.174750e-05, -3.895743e-04
2.420068e+09,-2.084658e-03, 1.872312e-03
2.430068e+09,-3.702061e-03, 2.545019e-03
2.440067e+09,5.490293e-03, -3.318047e-03
2.450067e+09,1.907884e-03, -1.017452e-03
2.460067e+09,8.634896e-04, -3.119023e-04
2.470067e+09,-2.371819e-03, 4.278976e-04
2.480067e+09,1.599106e-03, -3.466632e-04
2.490067e+09,4.366495e-03, 7.302621e-05
2.500067e+09,-1.561466e-03, -2.355344e-04
2.510067e+09,-3.308089e-03, -7.027158e-04
2.520066e+09,-2.670849e-03, -1.098096e-03
2.530066e+09,-3.620370e-03, -1.688909e-03
2.540066e+09,5.324633e-04, 4.307305e-04
2.550066e+09,6.964011e-04, 5.766121e-04
2.560066e+09,-1.687918e-03, -1.522139e-03
2.570066e+09,-6.902200e-04, -5.522492e-04
2.580066e+09,-3.506676e-04, -2.823364e-04
2.590065e+09,-1.847983e-03, -3.574239e-03
2.600065e+09,-1.047559e-03, -2.503238e-03
2.610065e+09,7.860328e-04, 3.939366e-03
2.620065e+09,-3.616251e-04, -1.042738e-03
2.630065e+09,1.203252e-04, 6.845121e-03
2.640065e+09,-6.862671e-04, 5.134606e-03
2.650065e+09,5.163967e-04, -3.427596e-03
2.660065e+09,-5.025954e-04, 6.288035e-04
2.670064e+09,-1.280013e-03, 2.493595e-03
2.680064e+09,8.969337e-04, -2.124495e-03
2.690064e+09,-7.849456e-04, 8.182549e-04
2.700064e+09,1.289223e-03, -1.777973e-03
2.710064e+09,-6.738346e-03, 5.683663e-03
2.720064e+09,8.151245e-04, -8.970780e-04
2.730064e+09,3.200894e-03, -2.253034e-03
2.740063e+09,5.679527e-04, -4.692979e-04
2.750063e+09,2.490673e-04, -7.444353e-05
2.760063e+09,-5.327929e-04, 7.007404e-05
2.770063e+09,-5.084524e-04, -1.998808e-04
2.780063e+09,-5.231715e-03, -2.459784e-04
2.790063e+09,6.527296e-04, 4.787800e-05
2.800063e+09,6.113503e-04, -2.815073e-05
2.810063e+09,-6.371367e-04, -2.642405e-04
2.820062e+09,-2.792105e-03, -1.283337e-03
2.830062e+09,-2.521347e-03, -1.714258e-03
2.840062e+09,-1.823636e-03, -1.529745e-03
2.850062e+09,-1.709517e-03, -1.916566e-03
2.860062e+09,1.971074e-03, 2.547015e-03
2.870062e+09,-9.222166e-05, -1.986165e-04
2.880062e+09,-1.102109e-03, -2.466294e-03
2.890061e+09,5.737876e-05, 2.614843e-04
2.900061e+09,1.119764e-03, 4.641120e-03
2.910061e+09,-7.892259e-05, 2.512364e-04
2.920061e+09,-1.039161e-04, 4.107286e-04
2.930061e+09,-2.218982e-04, 1.854219e-03
2.940061e+09,8.054356e-05, -1.293021e-03
2.950061e+09,2.104975e-04, -2.285663e-03
2.960061e+09,1.025541e-03, -2.663680e-03
2.970060e+09,3.094443e-04, -6.021893e-04
2.980060e+09,-6.739444e-04, 8.902909e-04
2.990060e+09,8.663729e-04, -1.392845e-03
3.000060e+09,2.439001e-03, -2.565731e-03
3.010060e+09,2.073484e-03, -1.687781e-03
3.020060e+09,-6.709522e-04, 5.174701e-06
3.030060e+09,2.397280e-04, 1.447756e-04
3.040059e+09,-2.634484e-03, 7.842679e-04
3.050059e+09,6.567742e-03, -7.580095e-04
3.060059e+09,-2.078137e-03, 4.591814e-04
3.070059e+09,-1.669570e-03, 3.167957e-04
3.080059e+09,3.309133e-03, 7.765419e-04
3.090059e+09,-4.889309e-03, -1.243704e-03
3.100059e+09,7.562491e-03, 3.090722e-03
3.110059e+09,-9.402782e-04, -3.020365e-04
3.120058e+09,-2.472292e-03, -1.667279e-03
3.130058e+09,2.178731e-03, 1.894212e-03
3.140058e+09,-5.957699e-04, -4.474345e-04
3.150058e+09,2.264747e-03, 2.935732e-03
3.160058e+09,6.781059e-04, 7.384458e-04
3.170058e+09,1.212507e-03, 2.339402e-03
3.180058e+09,1.343289e-03, 3.035913e-03
3.190057e+09,-1.102550e-03, -5.585274e-03
3.200057e+09,3.221717e-04, 8.565496e-04
3.210057e+09,3.289843e-04, 5.717832e-03
3.220057e+09,3.268308e-04, -5.845497e-04
3.230057e+09,8.065942e-04, -2.275312e-03
3.240057e+09,3.248802e-04, 7.476765e-04
3.250057e+09,-3.159866e-04, 2.010974e-03
3.260057e+09,2.793770e-03, -3.783961e-03
3.270056e+09,6.318561e-04, -4.894808e-05
3.280056e+09,-7.739357e-04, 1.651882e-03
3.290056e+09,-1.896906e-03, 2.261854e-03
3.300056e+09,-1.201998e-03, 1.434090e-03
3.310056e+09,-7.424894e-05, 8.394979e-04
3.320056e+09,2.316896e-03, -6.989733e-05
3.330056e+09,-4.121515e-03, 1.662588e-03
3.340055e+09,-2.840907e-03, 1.197273e-03
3.350055e+09,4.771446e-03, 4.102944e-04
3.360055e+09,-1.873159e-03, 5.726419e-04
3.370055e+09,4.668521e-03, 1.747930e-03
3.380055e+09,-3.426847e-03, -1.786917e-05
3.390055e+09,1.079355e-03, 1.287722e-03
3.400055e+09,-2.042512e-03, -2.837844e-04
3.410055e+09,-2.592683e-03, -7.314892e-04
3.420054e+09,-4.093561e-04, 7.369379e-04
3.430054e+09,-2.332684e-03, -1.369041e-03
3.440054e+09,3.657252e-04, 1.822399e-03
3.450054e+09,-1.257965e-03, -5.984225e-04
3.460054e+09,-1.609771e-03, -1.733248e-03
3.470054e+09,1.771516e-04, 2.948729e-03
3.480054e+09,-2.430022e-04, 2.041813e-03
3.490053e+09,-1.084820e-03, -4.150569e-03
3.500053e+09,-6.306395e-04, 2.621398e-03
3.510053e+09,-2.566092e-04, -4.298899e-03
3.520053e+09,-1.450771e-04, -2.906186e-03
3.530053e+09,-4.680011e-04, -9.393797e-04
3.540053e+09,3.194694e-04, -1.966565e-03
3.550053e+09,1.154439e-04, -1.049523e-03
3.560053e+09,-5.165448e-03, 6.426193e-03
3.570052e+09,7.794206e-04, -1.450511e-03
3.580052e+09,-8.173129e-04, 2.495238e-04
3.590052e+09,-4.408335e-03, 2.763491e-03
3.600052e+09,-3.526571e-04, -2.843746e-04
3.610052e+09,-8.415388e-04, 3.165283e-04
3.620052e+09,-6.661911e-03, 1.627591e-03
3.630052e+09,2.024491e-03, -6.690429e-04
3.640051e+09,-4.271049e-04, 1.404779e-04
3.650051e+09,2.641955e-05, 4.813282e-06
3.660051e+09,-5.051154e-04, -8.918605e-05
3.670051e+09,1.414355e-03, 7.436162e-04
3.680051e+09,2.979145e-03, 1.160865e-03
3.690051e+09,-2.936603e-04, -1.148505e-05
3.700051e+09,9.829393e-04, 1.150884e-03
3.710051e+09,1.547224e-03, 1.753596e-03
3.720050e+09,-2.229574e-03, -1.678020e-03
3.730050e+09,1.483942e-03, 2.640884e-03
3.740050e+09,7.568552e-05, 8.298402e-04
3.750050e+09,-2.681077e-03, -4.411750e-03
3.760050e+09,-1.176881e-03, -2.651958e-03
3.770050e+09,-8.821542e-04, -1.085949e-03
3.780050e+09,-3.898473e-04, 1.278296e-03
3.790049e+09,-6.226390e-04, -2.934061e-03
3.800049e+09,-4.946974e-04, 4.328601e-05
3.810049e+09,-1.331911e-03, 3.509942e-03
3.820049e+09,-9.616363e-04, 1.057920e-03
3.830049e+09,1.885355e-03, -4.915012e-03
3.840049e+09,-1.895198e-03, 1.789930e-03
3.850049e+09,-3.161819e-03, 2.903496e-03
3.860049e+09,1.312320e-04, -9.602333e-04
3.870048e+09,-1.111490e-03, 1.627095e-04
3.880048e+09,1.593653e-03, -1.469509e-03
3.890048e+09,-1.050443e-03, 4.671006e-05
3.900048e+09,1.056913e-03, -1.033681e-03
3.910048e+09,-4.314458e-03, 7.940446e-04
3.920048e+09,9.535211e-04, -5.482346e-04
3.930048e+09,-9.841395e-04, -5.050133e-04
3.940047e+09,1.749893e-03, -1.852003e-04
3.950047e+09,6.335905e-03, 9.597032e-04
3.960047e+09,-3.826953e-03, -1.440561e-03
3.970047e+09,-5.292504e-03, -2.509761e-03
3.980047e+09,9.086889e-04, 7.087287e-05
3.990047e+09,3.042757e-03, 2.038146e-03
4.000047e+09,-2.043992e-03, -1.780811e-03
4.010047e+09,-2.980232e-04, -2.613768e-04
4.020046e+09,-1.992628e-03, -2.496333e-03
4.030046e+09,2.495923e-03, 4.997624e-03
4.040046e+09,-4.985817e-05, 6.813002e-04
4.050046e+09,1.428377e-03, 3.695489e-03
4.060046e+09,-9.295553e-04, -2.660166e-03
4.070046e+09,-1.290193e-03, -9.703192e-03
4.080046e+09,-3.123927e-04, 1.577169e-04
4.090045e+09,-3.069668e-04, -9.921953e-04
4.100045e+09,-7.345400e-05, -4.285446e-03
4.110045e+09,-1.240900e-03, 1.969759e-03
4.120045e+09,1.041489e-03, -3.888007e-03
4.130045e+09,3.441782e-03, -7.088841e-03
4.140045e+09,-8.235488e-04, -5.104027e-04
4.150045e+09,1.190000e-03, -2.100809e-03
4.160045e+09,-2.381875e-03, 8.384948e-04
4.170044e+09,1.455779e-03, -2.147362e-03
4.180044e+09,4.913166e-04, -1.371973e-03
4.190044e+09,-4.207926e-03, 1.023982e-03
4.200044e+09,-2.605391e-03, -7.835087e-05
4.210044e+09,-5.968535e-04, -9.804666e-04
4.220044e+09,-4.481020e-03, -2.909501e-04
4.230044e+09,4.229491e-04, -1.106971e-03
4.240043e+09,-5.077960e-03, -1.455263e-03
4.250043e+09,-1.777728e-03, -1.271468e-03
4.260043e+09,-1.752941e-04, -7.980119e-04
4.270043e+09,1.129925e-03, -6.559805e-04
4.280043e+09,-3.868163e-03, -3.293518e-03
4.290043e+09,-2.579158e-03, -2.987853e-03
4.300043e+09,1.646599e-03, 1.380381e-04
4.310043e+09,1.756758e-03, 6.540020e-04
4.320042e+09,-1.641367e-03, -3.647120e-03
4.330042e+09,-5.932874e-04, -2.602895e-03
4.340042e+09,1.794482e-03, 2.157012e-03
4.350042e+09,1.007315e-03, 4.778359e-04
4.360042e+09,6.218064e-04, 3.325001e-04
4.370042e+09,-2.139019e-04, -5.014846e-03
4.380042e+09,6.274127e-04, 2.852976e-03
4.390041e+09,1.377523e-04, 8.999730e-04
4.400041e+09,7.154795e-04, -3.030967e-03
4.410041e+09,3.017135e-04, 3.111231e-04
4.420041e+09,-8.951997e-04, 2.660544e-03
4.430041e+09,-6.764444e-04, 1.473145e-03
4.440041e+09,9.895663e-04, -1.599626e-03
4.450041e+09,1.841918e-03, -2.161182e-03
4.460041e+09,4.637259e-03, -4.272594e-03
4.470040e+09,1.643856e-03, -1.560249e-03
4.480040e+09,-1.110792e-03, 5.030125e-04
4.490040e+09,6.165615e-03, -2.655658e-03
4.500040e+09,7.687336e-04, -5.198025e-04
4.510040e+09,3.287777e-03, -8.967646e-04
4.520040e+09,4.091926e-03, -7.296086e-04
4.530040e+09,3.364530e-03, 6.605960e-05
4.540039e+09,3.380123e-03, -1.072131e-04
4.550039e+09,2.572353e-03, 8.199408e-05
4.560039e+09,3.852486e-03, 9.839766e-04
4.570039e+09,-3.254788e-03, -2.425034e-03
4.580039e+09,9.310596e-04, -1.005618e-04
4.590039e+09,1.337432e-03, 7.857079e-04
4.600039e+09,1.741090e-03, 1.193454e-03
4.610039e+09,-1.836624e-03, -3.520298e-03
4.620038e+09,-3.246001e-04, -1.211321e-03
4.630038e+09,7.808775e-04, 9.991006e-04
4.640038e+09,-4.363590e-04, -2.481308e-03
4.650038e+09,-5.054963e-05, -1.092649e-03
4.660038e+09,-2.477235e-04, -3.515557e-03
4.670038e+09,3.613242e-04, -9.920846e-04
4.680038e+09,7.748935e-04, -4.667156e-03
4.690037e+09,4.400425e-04, -1.348578e-03
4.700037e+09,1.507429e-03, -3.857840e-03
4.710037e+09,1.102357e-03, -2.523974e-03
4.720037e+09,2.999355e-03, -5.049743e-03
4.730037e+09,1.074726e-03, -1.977349e-03
4.740037e+09,-6.953632e-04, 2.367318e-04
4.750037e+09,-2.801750e-03, 1.980239e-03
4.760037e+09,-1.245461e-03, 3.699440e-04
4.770036e+09,-2.371914e-03, 8.860620e-04
4.780036e+09,-8.167238e-04, -1.781307e-04
4.790036e+09,3.668235e-03, -1.654161e-03
4.800036e+09,-1.128832e-03, -1.570102e-05
4.810036e+09,5.999149e-03, -1.185038e-03
4.820036e+09,7.224255e-03, 5.775372e-05
4.830036e+09,-1.411537e-03, -8.225904e-04
4.840035e+09,4.843562e-03, 7.832125e-04
4.850035e+09,-5.023780e-03, -2.712052e-03
4.860035e+09,3.839904e-04, -8.545252e-04
4.870035e+09,1.434844e-04, -8.267973e-04
4.880035e+09,3.053777e-03, 1.048503e-03
4.890035e+09,3.168238e-03, 1.804189e-03
4.900035e+09,-4.055849e-03, -5.976651e-03
4.910035e+09,2.846491e-03, 2.420868e-03
4.920034e+09,2.190609e-03, 2.441226e-03
4.930034e+09,-1.050937e-03, -4.047968e-03
4.940034e+09,-1.346436e-04, -3.606387e-03
4.950034e+09,1.139354e-03, 8.893531e-04
4.960034e+09,1.271168e-03, 6.151501e-03
4.970034e+09,6.075665e-04, -7.823769e-03
4.980034e+09,1.119934e-03, -4.776527e-03
4.990033e+09,1.338889e-03, -2.487450e-03
5.000033e+09,4.478791e-04, 1.006872e-03
5.010033e+09,3.684108e-03, -5.232260e-03
5.020033e+09,5.900990e-03, -8.295774e-03
5.030033e+09,3.667480e-04, 7.452997e-04
5.040033e+09,4.794426e-04, 5.437556e-04
5.050033e+09,4.027677e-03, -2.791282e-03
5.060033e+09,3.553095e-04, -4.105383e-04
5.070032e+09,-1.576514e-03, 7.644311e-04
5.080032e+09,9.744199e-03, -4.438938e-03
5.090032e+09,-2.542303e-03, 5.907626e-04
5.100032e+09,-4.632419e-04, -3.649934e-04
5.110032e+09,6.161554e-03, -1.068758e-03
5.120032e+09,1.302448e-03, -2.594134e-04
5.130032e+09,-5.671003e-03, -1.031129e-03
5.140031e+09,-3.032201e-03, -1.051964e-03
5.150031e+09,-1.740691e-03, -9.210820e-04
5.160031e+09,5.018823e-03, 1.844669e-03
5.170031e+09,-3.158874e-03, -3.024289e-03
5.180031e+09,-3.483291e-03, -3.823405e-03
5.190031e+09,1.676396e-03, 9.126312e-04
5.200031e+09,2.989614e-03, 2.265103e-03
5.210031e+09,-2.309497e-03, -4.486279e-03
5.220030e+09,2.997696e-03, 4.974274e-03
5.230030e+09,-3.902254e-04, -4.102280e-03
5.240030e+09,1.274743e-03, 2.988350e-03
5.250030e+09,1.277841e-03, 1.226177e-03
5.260030e+09,1.098692e-03, 6.034891e-03
5.270030e+09,1.568709e-04, 5.773179e-03
5.280030e+09,6.688792e-04, 1.427969e-03
5.290029e+09,1.804904e-03, -3.659907e-03
5.300029e+09,-6.436316e-04, 2.370321e-03
5.310029e+09,3.661981e-03, -4.219720e-03
5.320029e+09,3.574911e-03, -3.303599e-03
5.330029e+09,-1.882693e-03, 2.037829e-03
5.340029e+09,2.481000e-03, -2.149899e-03
5.350029e+09,3.801797e-03, -2.222313e-03
5.360029e+09,-3.173176e-03, 1.980495e-03
5.370028e+09,3.881161e-03, -1.358573e-03
5.380028e+09,-7.118918e-04, -1.971337e-04
5.390028e+09,3.571251e-03, -7.736586e-04
5.400028e+09,-4.186797e-04, -2.038232e-04
5.410028e+09,2.402202e-03, -1.123913e-04
