Machine Module SVA1075X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+7.500000000E+09
6.500913e+08,-7.715032e-01, -6.744195e-01
6.600912e+08,-7.546021e-01, -6.784468e-01
6.700911e+08,-7.454738e-01, -6.871406e-01
6.800909e+08,-7.386854e-01, -6.893481e-01
6.900908e+08,-7.318500e-01, -7.073590e-01
7.000907e+08,-7.202635e-01, -6.979340e-01
7.100905e+08,-7.087805e-01, -7.203863e-01
7.200904e+08,-7.067477e-01, -7.218999e-01
7.300903e+08,-6.876368e-01, -7.288451e-01
7.400901e+08,-6.839648e-01, -7.374398e-01
7.500900e+08,-6.731480e-01, -7.502074e-01
7.600899e+08,-6.631141e-01, -7.528083e-01
7.700897e+08,-6.557767e-01, -7.622428e-01
7.800896e+08,-6.509975e-01, -7.694320e-01
7.900895e+08,-6.306226e-01, -7.825970e-01
8.000893e+08,-6.304929e-01, -7.807385e-01
8.100892e+08,-6.190025e-01, -7.991434e-01
8.200891e+08,-6.128267e-01, -7.930502e-01
8.300889e+08,-6.122465e-01, -8.031534e-01
8.400888e+08,-5.986786e-01, -8.128479e-01
8.500887e+08,-5.886886e-01, -8.291953e-01
8.600885e+08,-5.867956e-01, -8.207674e-01
8.700884e+08,-5.775734e-01, -8.288071e-01
8.800883e+08,-5.668813e-01, -8.416254e-01
8.900881e+08,-5.572691e-01, -8.509929e-01
9.000880e+08,-5.395005e-01, -8.644238e-01
9.100879e+08,-5.391542e-01, -8.619979e-01
9.200877e+08,-5.465325e-01, -8.489047e-01
9.300876e+08,-5.191306e-01, -8.718473e-01
9.400875e+08,-5.125532e-01, -8.747997e-01
9.500873e+08,-5.040293e-01, -8.795278e-01
9.600872e+08,-5.026764e-01, -8.802505e-01
9.700871e+08,-4.897734e-01, -8.880262e-01
9.800869e+08,-4.757221e-01, -8.946638e-01
9.900868e+08,-4.547457e-01, -9.043291e-01
1.000087e+09,-4.455514e-01, -9.078044e-01
1.010087e+09,-4.521292e-01, -9.090650e-01
1.020086e+09,-4.438660e-01, -9.152539e-01
1.030086e+09,-4.179990e-01, -9.181238e-01
1.040086e+09,-4.211207e-01, -9.239599e-01
1.050086e+09,-3.992379e-01, -9.232657e-01
1.060086e+09,-4.030031e-01, -9.339901e-01
1.070086e+09,-3.815461e-01, -9.353017e-01
1.080086e+09,-3.714651e-01, -9.437109e-01
1.090085e+09,-3.761882e-01, -9.469958e-01
1.100085e+09,-3.679617e-01, -9.539385e-01
1.110085e+09,-3.523938e-01, -9.555816e-01
1.120085e+09,-3.432364e-01, -9.616756e-01
1.130085e+09,-3.422407e-01, -9.709190e-01
1.140085e+09,-3.243175e-01, -9.665787e-01
1.150085e+09,-3.198896e-01, -9.688017e-01
1.160085e+09,-3.003634e-01, -9.683705e-01
1.170084e+09,-2.868884e-01, -9.770295e-01
1.180084e+09,-2.850633e-01, -9.824627e-01
1.190084e+09,-2.706366e-01, -9.868103e-01
1.200084e+09,-2.585674e-01, -9.893861e-01
1.210084e+09,-2.470884e-01, -9.918049e-01
1.220084e+09,-2.407744e-01, -9.969789e-01
1.230084e+09,-2.316860e-01, -1.017533e+00
1.240083e+09,-2.141851e-01, -1.000730e+00
1.250083e+09,-2.061095e-01, -9.971423e-01
1.260083e+09,-1.954705e-01, -1.000587e+00
1.270083e+09,-1.906768e-01, -1.007152e+00
1.280083e+09,-1.709935e-01, -1.006012e+00
1.290083e+09,-1.541317e-01, -1.016998e+00
1.300083e+09,-1.496822e-01, -1.009505e+00
1.310083e+09,-1.455910e-01, -1.014714e+00
1.320082e+09,-1.338448e-01, -1.019117e+00
1.330082e+09,-1.237787e-01, -1.022534e+00
1.340082e+09,-1.028901e-01, -1.028379e+00
1.350082e+09,-8.478876e-02, -1.026665e+00
1.360082e+09,-7.803836e-02, -1.027776e+00
1.370082e+09,-7.183326e-02, -1.026316e+00
1.380082e+09,-4.915873e-02, -1.028903e+00
1.390081e+09,-5.372575e-02, -1.030474e+00
1.400081e+09,-4.095983e-02, -1.027329e+00
1.410081e+09,-2.597831e-02, -1.037246e+00
1.420081e+09,-1.323387e-02, -1.031932e+00
1.430081e+09,-1.066170e-02, -1.032850e+00
1.440081e+09,1.428685e-03, -1.031191e+00
1.450081e+09,1.273326e-02, -1.034035e+00
1.460081e+09,2.471628e-02, -1.023370e+00
1.470080e+09,3.155274e-02, -1.023784e+00
1.480080e+09,4.645213e-02, -1.028684e+00
1.490080e+09,6.293587e-02, -1.020979e+00
1.500080e+09,6.884150e-02, -1.019364e+00
1.510080e+09,8.201131e-02, -1.019739e+00
1.520080e+09,8.716768e-02, -1.017054e+00
1.530080e+09,9.681624e-02, -1.017490e+00
1.540079e+09,1.169587e-01, -1.019055e+00
1.550079e+09,1.296756e-01, -1.021295e+00
1.560079e+09,1.380831e-01, -1.016562e+00
1.570079e+09,1.517398e-01, -1.014254e+00
1.580079e+09,1.512904e-01, -1.010078e+00
1.590079e+09,1.633521e-01, -1.001565e+00
1.600079e+09,1.724872e-01, -1.009757e+00
1.610079e+09,1.897055e-01, -1.005098e+00
1.620078e+09,2.021773e-01, -1.010038e+00
1.630078e+09,2.139285e-01, -9.985830e-01
1.640078e+09,2.157829e-01, -1.000190e+00
1.650078e+09,2.197253e-01, -1.000714e+00
1.660078e+09,2.497916e-01, -9.889488e-01
1.670078e+09,2.562612e-01, -9.875894e-01
1.680078e+09,2.684038e-01, -9.902069e-01
1.690077e+09,2.744218e-01, -9.815615e-01
1.700077e+09,2.832262e-01, -9.824596e-01
1.710077e+09,2.924042e-01, -9.786825e-01
1.720077e+09,3.123180e-01, -9.739371e-01
1.730077e+09,3.114606e-01, -9.730509e-01
1.740077e+09,3.126617e-01, -9.750479e-01
1.750077e+09,3.285246e-01, -9.719089e-01
1.760077e+09,3.389248e-01, -9.676374e-01
1.770076e+09,3.444710e-01, -9.670478e-01
1.780076e+09,3.668088e-01, -9.534754e-01
1.790076e+09,3.795653e-01, -9.481216e-01
1.800076e+09,3.834842e-01, -9.522580e-01
1.810076e+09,4.067010e-01, -9.330568e-01
1.820076e+09,4.015756e-01, -9.470519e-01
1.830076e+09,4.120586e-01, -9.412979e-01
1.840075e+09,4.206970e-01, -9.438217e-01
1.850075e+09,4.410236e-01, -9.195995e-01
1.860075e+09,4.449621e-01, -9.209481e-01
1.870075e+09,4.579203e-01, -9.216860e-01
1.880075e+09,4.669171e-01, -9.253465e-01
1.890075e+09,4.712838e-01, -9.177580e-01
1.900075e+09,4.870938e-01, -8.973370e-01
1.910075e+09,5.010207e-01, -8.964886e-01
1.920074e+09,5.033271e-01, -9.005953e-01
1.930074e+09,5.194058e-01, -8.928824e-01
1.940074e+09,5.252226e-01, -8.837585e-01
1.950074e+09,5.375172e-01, -8.804713e-01
1.960074e+09,5.491961e-01, -8.779001e-01
1.970074e+09,5.604559e-01, -8.617184e-01
1.980074e+09,5.692926e-01, -8.556495e-01
1.990073e+09,5.758270e-01, -8.611451e-01
2.000073e+09,5.848939e-01, -8.415473e-01
2.010073e+09,5.943022e-01, -8.367759e-01
2.020073e+09,5.989154e-01, -8.266632e-01
2.030073e+09,6.105982e-01, -8.208630e-01
2.040073e+09,6.220280e-01, -8.069085e-01
2.050073e+09,6.351720e-01, -7.966683e-01
2.060073e+09,6.360254e-01, -7.940287e-01
2.070072e+09,6.478517e-01, -7.893504e-01
2.080072e+09,6.503860e-01, -7.761466e-01
2.090072e+09,6.605064e-01, -7.694608e-01
2.100072e+09,6.675153e-01, -7.647688e-01
2.110072e+09,6.786933e-01, -7.560798e-01
2.120072e+09,6.864593e-01, -7.525774e-01
2.130072e+09,6.940450e-01, -7.429061e-01
2.140071e+09,7.003561e-01, -7.331996e-01
2.150071e+09,7.072143e-01, -7.318256e-01
2.160071e+09,7.162318e-01, -7.200014e-01
2.170071e+09,7.258669e-01, -7.143842e-01
2.180071e+09,7.340168e-01, -6.995706e-01
2.190071e+09,7.353405e-01, -6.971251e-01
2.200071e+09,7.408130e-01, -6.857609e-01
2.210071e+09,7.479106e-01, -6.813406e-01
2.220070e+09,7.575625e-01, -6.699284e-01
2.230070e+09,7.651238e-01, -6.600403e-01
2.240070e+09,7.668819e-01, -6.508141e-01
2.250070e+09,7.708358e-01, -6.437408e-01
2.260070e+09,7.772073e-01, -6.383998e-01
2.270070e+09,7.926302e-01, -6.185699e-01
2.280070e+09,8.044898e-01, -6.118469e-01
2.290069e+09,8.014587e-01, -6.041952e-01
2.300069e+09,8.128167e-01, -5.944045e-01
2.310069e+09,8.070671e-01, -5.952372e-01
2.320069e+09,8.177774e-01, -5.820442e-01
2.330069e+09,8.244178e-01, -5.710103e-01
2.340069e+09,8.309379e-01, -5.569528e-01
2.350069e+09,8.324935e-01, -5.560035e-01
2.360069e+09,8.404432e-01, -5.473307e-01
2.370068e+09,8.496257e-01, -5.316406e-01
2.380068e+09,8.491653e-01, -5.335136e-01
2.390068e+09,8.572257e-01, -5.173867e-01
2.400068e+09,8.638858e-01, -5.001725e-01
2.410068e+09,8.708135e-01, -4.967734e-01
2.420068e+09,8.717819e-01, -4.893205e-01
2.430068e+09,8.761508e-01, -4.848388e-01
2.440067e+09,8.872648e-01, -4.597240e-01
2.450067e+09,8.815636e-01, -4.566065e-01
2.460067e+09,9.000264e-01, -4.603944e-01
2.470067e+09,8.980493e-01, -4.419503e-01
2.480067e+09,9.031535e-01, -4.220427e-01
2.490067e+09,9.097965e-01, -4.181688e-01
2.500067e+09,9.063307e-01, -4.028020e-01
2.510067e+09,9.103894e-01, -3.961196e-01
2.520066e+09,9.262464e-01, -3.853452e-01
2.530066e+09,9.156085e-01, -3.717570e-01
2.540066e+09,9.259893e-01, -3.559163e-01
2.550066e+09,9.283527e-01, -3.565379e-01
2.560066e+09,9.355938e-01, -3.401884e-01
2.570066e+09,9.323863e-01, -3.308354e-01
2.580066e+09,9.374345e-01, -3.237862e-01
2.590065e+09,9.513634e-01, -3.074554e-01
2.600065e+09,9.462330e-01, -2.957857e-01
2.610065e+09,9.475770e-01, -2.847805e-01
2.620065e+09,9.433056e-01, -2.830547e-01
2.630065e+09,9.482266e-01, -2.635742e-01
2.640065e+09,9.538427e-01, -2.572569e-01
2.650065e+09,9.610905e-01, -2.318564e-01
2.660065e+09,9.552583e-01, -2.347094e-01
2.670064e+09,9.663743e-01, -2.096565e-01
2.680064e+09,9.590576e-01, -2.050861e-01
2.690064e+09,9.654467e-01, -1.975932e-01
2.700064e+09,9.653408e-01, -1.740271e-01
2.710064e+09,9.681723e-01, -1.757823e-01
2.720064e+09,9.608261e-01, -1.617901e-01
2.730064e+09,9.717291e-01, -1.425421e-01
2.740063e+09,9.745483e-01, -1.445243e-01
2.750063e+09,9.685647e-01, -1.271838e-01
2.760063e+09,9.779424e-01, -1.008609e-01
2.770063e+09,9.708262e-01, -1.078961e-01
2.780063e+09,9.714571e-01, -9.805210e-02
2.790063e+09,9.784928e-01, -8.242523e-02
2.800063e+09,9.777173e-01, -6.774817e-02
2.810063e+09,9.779883e-01, -5.567896e-02
2.820062e+09,9.705804e-01, -4.642091e-02
2.830062e+09,9.756968e-01, -4.207881e-02
2.840062e+09,9.757683e-01, -3.855779e-02
2.850062e+09,9.727750e-01, -3.650395e-03
2.860062e+09,9.749397e-01, -6.487354e-03
2.870062e+09,9.659930e-01, 5.934799e-03
2.880062e+09,9.687151e-01, 1.374731e-02
2.890061e+09,9.669385e-01, 1.546641e-02
2.900061e+09,9.620827e-01, 3.683273e-02
2.910061e+09,9.644121e-01, 5.408481e-02
2.920061e+09,9.637989e-01, 6.071157e-02
2.930061e+09,9.667998e-01, 5.898676e-02
2.940061e+09,9.630182e-01, 7.187899e-02
2.950061e+09,9.656172e-01, 8.997288e-02
2.960061e+09,9.604388e-01, 1.002746e-01
2.970060e+09,9.505819e-01, 1.160225e-01
2.980060e+09,9.509116e-01, 1.179108e-01
2.990060e+09,9.564641e-01, 1.242300e-01
3.000060e+09,9.464510e-01, 1.518955e-01
3.010060e+09,9.492977e-01, 1.496647e-01
3.020060e+09,9.508423e-01, 1.658813e-01
3.030060e+09,9.533309e-01, 1.648931e-01
3.040059e+09,9.449420e-01, 1.830759e-01
3.050059e+09,9.338528e-01, 1.977070e-01
3.060059e+09,9.415604e-01, 1.947232e-01
3.070059e+09,9.326715e-01, 2.197311e-01
3.080059e+09,9.427336e-01, 2.284063e-01
3.090059e+09,9.425303e-01, 2.292693e-01
3.100059e+09,9.372044e-01, 2.497014e-01
3.110059e+09,9.400375e-01, 2.540796e-01
3.120058e+09,9.188573e-01, 2.671642e-01
3.130058e+09,9.202987e-01, 2.839803e-01
3.140058e+09,9.198850e-01, 2.878582e-01
3.150058e+09,9.026727e-01, 2.975046e-01
3.160058e+09,9.052348e-01, 3.053824e-01
3.170058e+09,8.996697e-01, 3.240116e-01
3.180058e+09,9.053824e-01, 3.331746e-01
3.190057e+09,8.908232e-01, 3.339662e-01
3.200057e+09,8.939144e-01, 3.491206e-01
3.210057e+09,8.813303e-01, 3.676454e-01
3.220057e+09,8.777361e-01, 3.693996e-01
3.230057e+09,8.776518e-01, 3.796504e-01
3.240057e+09,8.786526e-01, 3.943886e-01
3.250057e+09,8.631031e-01, 4.014817e-01
3.260057e+09,8.652824e-01, 4.238644e-01
3.270056e+09,8.519313e-01, 4.340341e-01
3.280056e+09,8.579876e-01, 4.352987e-01
3.290056e+09,8.443264e-01, 4.385144e-01
3.300056e+09,8.341495e-01, 4.514246e-01
3.310056e+09,8.311646e-01, 4.653470e-01
3.320056e+09,8.380650e-01, 4.785698e-01
3.330056e+09,8.266372e-01, 4.810784e-01
3.340055e+09,8.332900e-01, 4.837715e-01
3.350055e+09,8.151777e-01, 5.094198e-01
3.360055e+09,8.113795e-01, 5.078494e-01
3.370055e+09,8.073817e-01, 5.301241e-01
3.380055e+09,7.769573e-01, 5.273308e-01
3.390055e+09,7.843580e-01, 5.377907e-01
3.400055e+09,7.874440e-01, 5.520245e-01
3.410055e+09,7.811028e-01, 5.575755e-01
3.420054e+09,7.598007e-01, 5.715916e-01
3.430054e+09,7.631921e-01, 5.716794e-01
3.440054e+09,7.616731e-01, 5.886972e-01
3.450054e+09,7.397763e-01, 5.861915e-01
3.460054e+09,7.444941e-01, 5.946324e-01
3.470054e+09,7.333524e-01, 6.176621e-01
3.480054e+09,7.245978e-01, 6.170163e-01
3.490053e+09,7.186677e-01, 6.121338e-01
3.500053e+09,7.082230e-01, 6.332801e-01
3.510053e+09,7.116167e-01, 6.472210e-01
3.520053e+09,7.022950e-01, 6.458244e-01
3.530053e+09,6.908568e-01, 6.431382e-01
3.540053e+09,6.829015e-01, 6.663065e-01
3.550053e+09,6.786456e-01, 6.612452e-01
3.560053e+09,6.651163e-01, 6.722881e-01
3.570052e+09,6.656718e-01, 6.847410e-01
3.580052e+09,6.479836e-01, 6.910883e-01
3.590052e+09,6.391703e-01, 6.955002e-01
3.600052e+09,6.351745e-01, 7.050987e-01
3.610052e+09,6.286823e-01, 7.095155e-01
3.620052e+09,6.176652e-01, 7.118575e-01
3.630052e+09,6.226839e-01, 7.167941e-01
3.640051e+09,6.054166e-01, 7.300770e-01
3.650051e+09,6.028857e-01, 7.353108e-01
3.660051e+09,6.001495e-01, 7.324694e-01
3.670051e+09,5.844451e-01, 7.502738e-01
3.680051e+09,5.757635e-01, 7.593730e-01
3.690051e+09,5.720844e-01, 7.599011e-01
3.700051e+09,5.525711e-01, 7.730434e-01
3.710051e+09,5.483597e-01, 7.767355e-01
3.720050e+09,5.571917e-01, 7.792114e-01
3.730050e+09,5.241873e-01, 7.942131e-01
3.740050e+09,5.153679e-01, 7.960889e-01
3.750050e+09,5.253570e-01, 7.973856e-01
3.760050e+09,5.102264e-01, 8.095835e-01
3.770050e+09,5.092158e-01, 8.160236e-01
3.780050e+09,5.034981e-01, 8.228985e-01
3.790049e+09,5.026221e-01, 8.286045e-01
3.800049e+09,4.935859e-01, 8.372946e-01
3.810049e+09,4.751009e-01, 8.384449e-01
3.820049e+09,4.690143e-01, 8.486840e-01
3.830049e+09,4.650630e-01, 8.524424e-01
3.840049e+09,4.394194e-01, 8.555404e-01
3.850049e+09,4.382657e-01, 8.678294e-01
3.860049e+09,4.215838e-01, 8.675033e-01
3.870048e+09,4.174263e-01, 8.709520e-01
3.880048e+09,4.091693e-01, 8.850821e-01
3.890048e+09,3.906915e-01, 8.853306e-01
3.900048e+09,3.920932e-01, 8.949522e-01
3.910048e+09,3.761442e-01, 8.861368e-01
3.920048e+09,3.777675e-01, 9.127849e-01
3.930048e+09,3.608256e-01, 9.113320e-01
3.940047e+09,3.465217e-01, 9.147116e-01
3.950047e+09,3.456456e-01, 9.310649e-01
3.960047e+09,3.098934e-01, 9.144622e-01
3.970047e+09,3.179972e-01, 9.161344e-01
3.980047e+09,3.046095e-01, 9.342569e-01
3.990047e+09,2.850461e-01, 9.401625e-01
4.000047e+09,2.882566e-01, 9.381114e-01
4.010047e+09,2.758925e-01, 9.426650e-01
4.020046e+09,2.568648e-01, 9.367985e-01
4.030046e+09,2.444354e-01, 9.429620e-01
4.040046e+09,2.278516e-01, 9.492405e-01
4.050046e+09,2.175721e-01, 9.415747e-01
4.060046e+09,2.207632e-01, 9.451802e-01
4.070046e+09,2.152641e-01, 9.513598e-01
4.080046e+09,1.862927e-01, 9.509624e-01
4.090045e+09,1.779623e-01, 9.536821e-01
4.100045e+09,1.802144e-01, 9.615264e-01
4.110045e+09,1.560386e-01, 9.754434e-01
4.120045e+09,1.532579e-01, 9.603946e-01
4.130045e+09,1.474152e-01, 9.752600e-01
4.140045e+09,1.281214e-01, 9.700482e-01
4.150045e+09,1.168480e-01, 9.638391e-01
4.160045e+09,9.990875e-02, 9.709284e-01
4.170044e+09,9.282464e-02, 9.733208e-01
4.180044e+09,8.469435e-02, 9.738591e-01
4.190044e+09,7.471844e-02, 9.763732e-01
4.200044e+09,6.498056e-02, 9.830899e-01
4.210044e+09,5.210522e-02, 9.863495e-01
4.220044e+09,4.263013e-02, 9.772018e-01
4.230044e+09,3.482258e-02, 9.814609e-01
4.240043e+09,1.907929e-02, 9.853533e-01
4.250043e+09,8.095270e-03, 9.797886e-01
4.260043e+09,-2.804769e-03, 9.844083e-01
4.270043e+09,-1.704339e-02, 9.861319e-01
4.280043e+09,-2.018448e-02, 9.781202e-01
4.290043e+09,-2.387111e-02, 9.863869e-01
4.300043e+09,-3.583401e-02, 9.833475e-01
4.310043e+09,-5.294228e-02, 9.868250e-01
4.320042e+09,-5.944249e-02, 9.811975e-01
4.330042e+09,-6.087295e-02, 9.864573e-01
4.340042e+09,-7.805601e-02, 9.862485e-01
4.350042e+09,-9.700345e-02, 9.851346e-01
4.360042e+09,-8.368743e-02, 9.904211e-01
4.370042e+09,-1.022338e-01, 9.836577e-01
4.380042e+09,-1.254032e-01, 9.900411e-01
4.390041e+09,-1.298260e-01, 9.837409e-01
4.400041e+09,-1.401207e-01, 9.818871e-01
4.410041e+09,-1.469162e-01, 9.909457e-01
4.420041e+09,-1.622749e-01, 9.832739e-01
4.430041e+09,-1.839758e-01, 9.784627e-01
4.440041e+09,-1.839989e-01, 9.840906e-01
4.450041e+09,-1.984899e-01, 9.836351e-01
4.460041e+09,-1.938514e-01, 9.813330e-01
4.470040e+09,-2.160548e-01, 9.844282e-01
4.480040e+09,-2.301986e-01, 9.850258e-01
4.490040e+09,-2.363526e-01, 9.889015e-01
4.500040e+09,-2.511312e-01, 9.829756e-01
4.510040e+09,-2.624136e-01, 9.748844e-01
4.520040e+09,-2.731977e-01, 9.812785e-01
4.530040e+09,-2.796686e-01, 9.761762e-01
4.540039e+09,-2.827765e-01, 9.794164e-01
4.550039e+09,-3.044689e-01, 9.745552e-01
4.560039e+09,-3.129430e-01, 9.727976e-01
4.570039e+09,-3.211828e-01, 9.650500e-01
4.580039e+09,-3.385000e-01, 9.677368e-01
4.590039e+09,-3.590163e-01, 9.600614e-01
4.600039e+09,-3.700956e-01, 9.618947e-01
4.610039e+09,-3.809863e-01, 9.521486e-01
4.620038e+09,-3.826455e-01, 9.571289e-01
4.630038e+09,-4.015698e-01, 9.497853e-01
4.640038e+09,-4.083433e-01, 9.424957e-01
4.650038e+09,-4.228742e-01, 9.424144e-01
4.660038e+09,-4.340163e-01, 9.300690e-01
4.670038e+09,-4.489623e-01, 9.278977e-01
4.680038e+09,-4.517712e-01, 9.261664e-01
4.690037e+09,-4.667809e-01, 9.303426e-01
4.700037e+09,-4.739541e-01, 9.215571e-01
4.710037e+09,-4.903078e-01, 9.046358e-01
4.720037e+09,-5.030880e-01, 9.079408e-01
4.730037e+09,-5.020857e-01, 9.095355e-01
4.740037e+09,-5.132819e-01, 8.998419e-01
4.750037e+09,-5.319789e-01, 8.831615e-01
4.760037e+09,-5.488853e-01, 8.693080e-01
4.770036e+09,-5.604480e-01, 8.821621e-01
4.780036e+09,-5.641595e-01, 8.713020e-01
4.790036e+09,-5.607318e-01, 8.660057e-01
4.800036e+09,-5.797516e-01, 8.523052e-01
4.810036e+09,-5.931892e-01, 8.514950e-01
4.820036e+09,-6.124532e-01, 8.503239e-01
4.830036e+09,-6.131619e-01, 8.281484e-01
4.840035e+09,-6.188391e-01, 8.256733e-01
4.850035e+09,-6.293824e-01, 8.114680e-01
4.860035e+09,-6.290427e-01, 8.305450e-01
4.870035e+09,-6.482755e-01, 8.054371e-01
4.880035e+09,-6.540458e-01, 8.061970e-01
4.890035e+09,-6.654416e-01, 7.974908e-01
4.900035e+09,-6.694479e-01, 7.770770e-01
4.910035e+09,-6.913282e-01, 7.843349e-01
4.920034e+09,-6.848161e-01, 7.794518e-01
4.930034e+09,-6.940851e-01, 7.700188e-01
4.940034e+09,-6.991310e-01, 7.605550e-01
4.950034e+09,-7.089073e-01, 7.573498e-01
4.960034e+09,-7.146868e-01, 7.524797e-01
4.970034e+09,-7.292630e-01, 7.336578e-01
4.980034e+09,-7.289473e-01, 7.263524e-01
4.990033e+09,-7.398273e-01, 7.270057e-01
5.000033e+09,-7.585696e-01, 7.210247e-01
5.010033e+09,-7.516568e-01, 7.043812e-01
5.020033e+09,-7.545970e-01, 7.042582e-01
5.030033e+09,-7.737392e-01, 6.964537e-01
5.040033e+09,-7.806805e-01, 6.925989e-01
5.050033e+09,-7.831876e-01, 6.821431e-01
5.060033e+09,-7.977310e-01, 6.791986e-01
5.070032e+09,-8.006254e-01, 6.593427e-01
5.080032e+09,-7.976811e-01, 6.638436e-01
5.090032e+09,-8.137742e-01, 6.442622e-01
5.100032e+09,-8.274968e-01, 6.367201e-01
5.110032e+09,-8.306674e-01, 6.495305e-01
5.120032e+09,-8.484820e-01, 6.178327e-01
5.130032e+09,-8.530749e-01, 6.029791e-01
5.140031e+09,-8.649377e-01, 6.020783e-01
5.150031e+09,-8.693993e-01, 5.934641e-01
5.160031e+09,-8.694622e-01, 5.922664e-01
5.170031e+09,-8.860961e-01, 5.800601e-01
5.180031e+09,-8.892833e-01, 5.649152e-01
5.190031e+09,-8.899515e-01, 5.647977e-01
5.200031e+09,-9.063069e-01, 5.629842e-01
5.210031e+09,-9.068949e-01, 5.454366e-01
5.220030e+09,-9.240500e-01, 5.213920e-01
5.230030e+09,-9.265983e-01, 5.192363e-01
5.240030e+09,-9.303136e-01, 5.115141e-01
5.250030e+09,-9.394355e-01, 5.013899e-01
5.260030e+09,-9.508109e-01, 4.874327e-01
5.270030e+09,-9.594064e-01, 4.923421e-01
5.280030e+09,-9.626168e-01, 4.682019e-01
5.290029e+09,-9.537627e-01, 4.665391e-01
5.300029e+09,-9.788885e-01, 4.417719e-01
5.310029e+09,-9.683514e-01, 4.362831e-01
5.320029e+09,-9.804782e-01, 4.175264e-01
5.330029e+09,-9.987137e-01, 4.158475e-01
5.340029e+09,-9.909161e-01, 4.054534e-01
5.350029e+09,-9.931354e-01, 3.961517e-01
5.360029e+09,-1.017757e+00, 3.880324e-01
5.370028e+09,-1.012106e+00, 3.705633e-01
5.380028e+09,-1.007990e+00, 3.609399e-01
5.390028e+09,-1.036447e+00, 3.479712e-01
5.400028e+09,-1.025997e+00, 3.280965e-01
5.410028e+09,-1.034904e+00, 3.296559e-01
