Machine Module SVA1075X
Trace Name,Trace A
5.174962e+09,-8.823928e-02
5.212461e+09,-1.107214e-01
5.249960e+09,2.185140e-02
5.287459e+09,4.591814e-02
5.324958e+09,4.499192e-02
5.362457e+09,6.346989e-02
5.399956e+09,7.661253e-02
5.437455e+09,1.167262e-01
5.474954e+09,7.196620e-02
5.512453e+09,9.835513e-02
5.549952e+09,1.012485e-01
5.587451e+09,7.370868e-02
5.624950e+09,3.577430e-02
5.662449e+09,2.842009e-02
5.699948e+09,1.927197e-02
5.737447e+09,-4.896617e-03
5.774946e+09,-3.077351e-02
5.812445e+09,-4.857017e-02
5.849944e+09,-6.886616e-02
5.887443e+09,-9.383653e-02
5.924942e+09,-8.039391e-02
5.962441e+09,-4.891038e-02
5.999940e+09,-2.928835e-02
6.037439e+09,-4.223425e-02
6.074938e+09,-7.928785e-02
6.112437e+09,-3.057092e-02
6.149936e+09,-7.035985e-03
6.187435e+09,3.971988e-02
6.224934e+09,6.172375e-02
6.262433e+09,9.259146e-02
6.299932e+09,1.100944e-01
6.337431e+09,9.042588e-02
6.374930e+09,1.309449e-01
6.412429e+09,8.196072e-02
6.449928e+09,6.546691e-02
6.487427e+09,1.058113e-01
6.524926e+09,6.176076e-02
6.562425e+09,8.071317e-02
6.599924e+09,5.900595e-02
6.637423e+09,2.628888e-02
6.674922e+09,1.397831e-02
6.712421e+09,-6.411060e-04
6.749920e+09,2.905369e-02
6.787419e+09,-2.359481e-02
6.824918e+09,1.362590e-02
6.862417e+09,6.828716e-03
6.899916e+09,-2.293025e-02
6.937415e+09,-1.689464e-02
6.974914e+09,3.469465e-02
7.012413e+09,3.530795e-02
7.049912e+09,1.426798e-02
7.087411e+09,4.003775e-02
7.124910e+09,3.959491e-02
7.162409e+09,4.622329e-02
7.199908e+09,3.462780e-02
7.237407e+09,2.415062e-02
7.274906e+09,7.353919e-02
7.312405e+09,1.539569e-02
7.349904e+09,3.229455e-02
7.387403e+09,8.909408e-03
7.424902e+09,-1.894745e-02
7.462401e+09,-5.207623e-02
7.499900e+09,-5.248478e-02
Trace Name,Trace B
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+7.499900000E+09
Format,Smith,Real/Imag
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
1.000000e+05,-9.958879e-01, 1.085696e-02
3.759900e+07,-9.996794e-01, -4.959268e-04
7.509800e+07,-9.992597e-01, -1.544692e-03
1.125970e+08,-9.967440e-01, -1.259748e-03
1.500960e+08,-9.965016e-01, -1.199699e-03
1.875950e+08,-9.914990e-01, 2.878768e-03
2.250940e+08,-9.917579e-01, 4.811331e-03
2.625930e+08,-9.950938e-01, 2.741308e-03
3.000920e+08,-9.926617e-01, 6.118073e-03
3.375910e+08,-9.966819e-01, -2.465942e-03
3.750900e+08,-9.940223e-01, 1.275678e-03
4.125890e+08,-9.939969e-01, -1.651100e-04
4.500880e+08,-9.943847e-01, 1.874481e-04
4.875870e+08,-9.950853e-01, -1.841890e-03
5.250860e+08,-9.976539e-01, 7.098152e-03
5.625850e+08,-9.945112e-01, -1.169880e-04
6.000840e+08,-9.954866e-01, 2.907291e-03
6.375830e+08,-9.927267e-01, -1.188291e-03
6.750820e+08,-9.977411e-01, 2.248311e-03
7.125810e+08,-1.001400e+00, 3.681668e-03
7.500800e+08,-9.989191e-01, 1.471577e-03
7.875790e+08,-1.000614e+00, 1.491604e-03
8.250780e+08,-1.002849e+00, 1.258885e-03
8.625770e+08,-9.998868e-01, 1.596048e-04
9.000760e+08,-9.996754e-01, -1.026271e-03
9.375750e+08,-9.996772e-01, -1.655170e-03
9.750740e+08,-9.956618e-01, -1.335936e-03
1.012573e+09,-1.000012e+00, -2.503852e-03
1.050072e+09,-1.000667e+00, -3.840782e-03
1.087571e+09,-1.001000e+00, -5.568961e-03
1.125070e+09,-9.920368e-01, 1.383214e-03
1.162569e+09,-9.967590e-01, -4.985176e-03
1.200068e+09,-9.931948e-01, -4.723452e-04
1.237567e+09,-9.964862e-01, -1.008687e-02
1.275066e+09,-9.924696e-01, 2.776270e-03
1.312565e+09,-9.923652e-01, 8.781914e-03
1.350064e+09,-9.930518e-01, 7.628679e-03
1.387563e+09,-9.931897e-01, 4.596489e-03
1.425062e+09,-9.945328e-01, 4.088491e-03
1.462561e+09,-9.945622e-01, 2.012473e-03
1.500060e+09,-9.944958e-01, 9.528506e-04
1.537559e+09,-1.000718e+00, 6.640784e-03
1.575058e+09,-9.996342e-01, 5.148718e-03
1.612557e+09,-1.003871e+00, 7.063175e-03
1.650056e+09,-1.007888e+00, 7.020300e-03
1.687555e+09,-9.977320e-01, 1.852516e-03
1.725054e+09,-9.979003e-01, 1.280883e-03
1.762553e+09,-1.001006e+00, 3.438424e-04
1.800052e+09,-9.996099e-01, -3.143253e-04
1.837551e+09,-1.000255e+00, -1.022913e-03
1.875050e+09,-1.000468e+00, -2.065945e-03
1.912549e+09,-9.985464e-01, -2.238548e-03
1.950048e+09,-9.957277e-01, -1.399071e-03
1.987547e+09,-9.947002e-01, -1.009927e-03
2.025046e+09,-9.942550e-01, -1.089113e-03
2.062545e+09,-9.924415e-01, 1.231086e-03
2.100044e+09,-9.934484e-01, -2.055161e-03
2.137543e+09,-9.937308e-01, -7.274016e-03
2.175042e+09,-9.926238e-01, -4.015794e-03
2.212541e+09,-9.925821e-01, 1.837357e-03
2.250040e+09,-9.925783e-01, -3.247406e-03
2.287539e+09,-9.952254e-01, 5.464404e-03
2.325038e+09,-9.958604e-01, 4.671696e-03
2.362537e+09,-9.940035e-01, 9.070123e-04
2.400036e+09,-9.910092e-01, -1.723500e-03
2.437535e+09,-9.964170e-01, 3.722395e-03
2.475034e+09,-1.002287e+00, 7.072178e-03
2.512533e+09,-9.979982e-01, 3.804661e-03
2.550032e+09,-1.001212e+00, 3.986676e-03
2.587531e+09,-1.001031e+00, 2.493385e-03
2.625030e+09,-9.976349e-01, 1.362671e-03
2.662529e+09,-9.985576e-01, 6.404027e-04
2.700028e+09,-9.995757e-01, -2.560489e-04
2.737527e+09,-9.987553e-01, -1.627151e-03
2.775026e+09,-9.974629e-01, -2.205234e-03
2.812525e+09,-9.973625e-01, -2.963228e-03
2.850024e+09,-9.968975e-01, -3.667959e-03
2.887523e+09,-9.926827e-01, -9.697511e-04
2.925022e+09,-9.979019e-01, -7.649587e-03
2.962521e+09,-9.901827e-01, 2.000041e-03
3.000020e+09,-9.914910e-01, -1.650407e-03
3.037519e+09,-9.951163e-01, -1.109359e-04
3.075018e+09,-9.968470e-01, 7.277441e-03
3.112517e+09,-9.979646e-01, 2.167885e-03
3.150016e+09,-1.002085e+00, 1.209771e-02
3.187515e+09,-9.995011e-01, 7.174627e-03
3.225014e+09,-9.983360e-01, 8.725158e-03
3.262513e+09,-9.996374e-01, 1.347888e-02
3.300012e+09,-9.943283e-01, 9.431265e-03
3.337511e+09,-9.962860e-01, 1.059802e-02
3.375010e+09,-9.936849e-01, 8.781073e-03
3.412509e+09,-9.987035e-01, 8.744021e-03
3.450008e+09,-9.916504e-01, 5.216159e-03
3.487507e+09,-9.984151e-01, 4.015522e-03
3.525006e+09,-9.951966e-01, 2.468566e-03
3.562505e+09,-9.971880e-01, -7.888598e-04
3.600004e+09,-9.954954e-01, -3.040875e-03
3.637503e+09,-9.952358e-01, -4.341237e-03
3.675002e+09,-9.910408e-01, -4.942879e-03
3.712501e+09,-9.891101e-01, -5.791388e-03
3.750000e+09,-9.967548e-01, -1.381105e-02
3.787499e+09,-9.838864e-01, -6.063183e-03
3.824998e+09,-9.853176e-01, -9.527661e-03
3.862497e+09,-9.868549e-01, -1.497692e-02
3.899996e+09,-9.836563e-01, -7.864643e-03
3.937495e+09,-9.842167e-01, -1.056886e-02
3.974994e+09,-9.833248e-01, -1.393712e-02
4.012493e+09,-9.844184e-01, -7.392730e-03
4.049992e+09,-9.875102e-01, -3.185937e-04
4.087491e+09,-9.855566e-01, -3.253679e-03
4.124990e+09,-9.915688e-01, 5.970821e-03
4.162489e+09,-9.879082e-01, 1.016472e-03
4.199988e+09,-9.966938e-01, 1.101730e-02
4.237487e+09,-9.901257e-01, 5.943724e-03
4.274986e+09,-1.000188e+00, 9.382801e-03
4.312485e+09,-9.947680e-01, 3.659824e-03
4.349984e+09,-9.977925e-01, 8.409424e-04
4.387483e+09,-9.950963e-01, -2.508633e-03
4.424982e+09,-9.975061e-01, -5.670563e-03
4.462481e+09,-9.974362e-01, -9.717342e-03
4.499980e+09,-9.980874e-01, -1.146703e-02
4.537479e+09,-9.954211e-01, -1.421652e-02
4.574978e+09,-9.978252e-01, -1.698340e-02
4.612477e+09,-9.927226e-01, -1.834572e-02
4.649976e+09,-9.976577e-01, -2.524695e-02
4.687475e+09,-9.828603e-01, -1.691494e-02
4.724974e+09,-9.851532e-01, -2.113329e-02
4.762473e+09,-9.923144e-01, -3.462419e-02
4.799972e+09,-9.873009e-01, -2.537961e-02
4.837471e+09,-9.866940e-01, -2.181381e-02
4.874970e+09,-9.862248e-01, -1.154204e-02
4.912469e+09,-9.846971e-01, -1.890514e-02
4.949968e+09,-9.864122e-01, -1.387015e-02
4.987467e+09,-9.827197e-01, -2.139680e-02
5.024966e+09,-9.893767e-01, -1.175961e-02
5.062465e+09,-9.853952e-01, -1.556837e-02
5.099964e+09,-9.895511e-01, -9.885292e-03
5.137463e+09,-9.894179e-01, -7.466362e-03
5.174962e+09,-9.904666e-01, -6.376008e-03
5.212461e+09,-9.870761e-01, -8.042016e-03
5.249960e+09,-1.002164e+00, -6.393279e-03
5.287459e+09,-1.005125e+00, -7.104145e-03
5.324958e+09,-1.005221e+00, -7.027860e-03
5.362457e+09,-1.007277e+00, -8.415922e-03
5.399956e+09,-1.008764e+00, -9.541252e-03
5.437455e+09,-1.013507e+00, -9.958550e-03
5.474954e+09,-1.008226e+00, -1.123029e-02
5.512453e+09,-1.011643e+00, -1.278089e-02
5.549952e+09,-1.011488e+00, -1.402207e-02
5.587451e+09,-1.008119e+00, -1.280243e-02
5.624950e+09,-1.003774e+00, -1.133832e-02
5.662449e+09,-1.003027e+00, -1.230547e-02
5.699948e+09,-1.001944e+00, -1.759633e-02
5.737447e+09,-9.994508e-01, -1.293814e-02
5.774946e+09,-9.964413e-01, -9.557710e-03
5.812445e+09,-9.942364e-01, -1.214654e-02
5.849944e+09,-9.918158e-01, -1.334317e-02
5.887443e+09,-9.893401e-01, -1.271062e-02
5.924942e+09,-9.909518e-01, -8.295557e-03
5.962441e+09,-9.945861e-01, -3.630674e-03
5.999940e+09,-9.967528e-01, -2.112763e-03
6.037439e+09,-9.949219e-01, -2.517089e-03
6.074938e+09,-9.906407e-01, -3.582292e-03
6.112437e+09,-9.961466e-01, -1.627513e-03
6.149936e+09,-9.991546e-01, -9.609991e-04
6.187435e+09,-1.004486e+00, -9.893902e-04
6.224934e+09,-1.007110e+00, -7.623565e-04
6.262433e+09,-1.010657e+00, 4.071150e-04
6.299932e+09,-1.013031e+00, 9.189532e-04
6.337431e+09,-1.010858e+00, 2.084988e-03
6.374930e+09,-1.015075e+00, 2.613566e-03
6.412429e+09,-1.009512e+00, 4.699191e-03
6.449928e+09,-1.007706e+00, 6.224578e-03
6.487427e+09,-1.012067e+00, 1.135252e-03
6.524926e+09,-1.007094e+00, 5.382923e-03
6.562425e+09,-1.009269e+00, -5.155441e-03
6.599924e+09,-1.006678e+00, -2.306876e-03
6.637423e+09,-1.002889e+00, 7.612301e-03
6.674922e+09,-1.001491e+00, 9.132044e-03
6.712421e+09,-9.997981e-01, -1.266478e-03
6.749920e+09,-1.003199e+00, 1.031360e-02
6.787419e+09,-9.973770e-01, -5.442452e-03
6.824918e+09,-1.001366e+00, -6.288558e-04
6.862417e+09,-1.000633e+00, -2.933856e-03
6.899916e+09,-9.970990e-01, -4.730194e-03
6.937415e+09,-9.977452e-01, -3.884019e-03
6.974914e+09,-1.003961e+00, -1.916995e-03
7.012413e+09,-1.003953e+00, -3.100120e-03
7.049912e+09,-1.001695e+00, -1.988228e-03
7.087411e+09,-1.004452e+00, -2.053911e-03
7.124910e+09,-1.004400e+00, 1.809702e-04
7.162409e+09,-1.005159e+00, 1.423791e-03
7.199908e+09,-1.003868e+00, 3.266022e-03
7.237407e+09,-1.002733e+00, 6.590327e-03
7.274906e+09,-1.008276e+00, 4.954071e-03
7.312405e+09,-1.001526e+00, 1.217360e-02
7.349904e+09,-1.003486e+00, 9.816021e-03
7.387403e+09,-1.000850e+00, 1.001509e-02
7.424902e+09,-9.974995e-01, 1.762345e-02
7.462401e+09,-9.937982e-01, 1.604865e-02
7.499900e+09,-9.937009e-01, 1.442982e-02
