Machine Module SVA1075X
Trace Name,Trace A
5.137463e+09,-3.813381e+01
5.174962e+09,-3.589071e+01
5.212461e+09,-3.621356e+01
5.249960e+09,-3.982719e+01
5.287459e+09,-3.566303e+01
5.324958e+09,-3.995956e+01
5.362457e+09,-3.956375e+01
5.399956e+09,-4.219527e+01
5.437455e+09,-4.773717e+01
5.474954e+09,-3.889135e+01
5.512453e+09,-3.907467e+01
5.549952e+09,-6.572800e+01
5.587451e+09,-4.221766e+01
5.624950e+09,-4.394489e+01
5.662449e+09,-5.033594e+01
5.699948e+09,-4.634576e+01
5.737447e+09,-4.674514e+01
5.774946e+09,-4.456783e+01
5.812445e+09,-4.201966e+01
5.849944e+09,-4.179787e+01
5.887443e+09,-3.989215e+01
5.924942e+09,-3.936106e+01
5.962441e+09,-3.918698e+01
5.999940e+09,-3.513313e+01
6.037439e+09,-3.960224e+01
6.074938e+09,-3.773629e+01
6.112437e+09,-3.618263e+01
6.149936e+09,-3.708436e+01
6.187435e+09,-3.601198e+01
6.224934e+09,-3.685541e+01
6.262433e+09,-3.695653e+01
6.299932e+09,-3.619475e+01
6.337431e+09,-4.057100e+01
6.374930e+09,-3.881923e+01
6.412429e+09,-4.109288e+01
6.449928e+09,-4.147663e+01
6.487427e+09,-4.038912e+01
6.524926e+09,-4.368770e+01
6.562425e+09,-4.481297e+01
6.599924e+09,-4.701118e+01
6.637423e+09,-4.511993e+01
6.674922e+09,-5.089173e+01
6.712421e+09,-4.725885e+01
6.749920e+09,-4.767587e+01
6.787419e+09,-3.847718e+01
6.824918e+09,-4.198794e+01
6.862417e+09,-3.895373e+01
6.899916e+09,-4.463509e+01
6.937415e+09,-4.541605e+01
6.974914e+09,-4.972605e+01
7.012413e+09,-4.283215e+01
7.049912e+09,-4.612970e+01
7.087411e+09,-3.985240e+01
7.124910e+09,-4.282142e+01
7.162409e+09,-4.237385e+01
7.199908e+09,-4.132761e+01
7.237407e+09,-4.190051e+01
7.274906e+09,-4.288137e+01
7.312405e+09,-4.197227e+01
7.349904e+09,-3.858530e+01
7.387403e+09,-3.941459e+01
7.424902e+09,-3.816825e+01
7.462401e+09,-4.872044e+01
7.499900e+09,-4.226531e+01
Trace Name,Trace B
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+7.499900000E+09
Format,Smith,Real/Imag
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
1.000000e+05,-2.777344e-03, -4.352960e-03
3.759900e+07,-2.527498e-04, -5.566383e-03
7.509800e+07,-9.330963e-06, -4.779028e-03
1.125970e+08,-2.085441e-03, -2.232752e-03
1.500960e+08,1.464092e-03, -4.206648e-03
1.875950e+08,-1.626137e-03, -2.217279e-03
2.250940e+08,-1.521429e-03, -2.142460e-03
2.625930e+08,4.046041e-03, -6.127265e-04
3.000920e+08,1.707300e-03, -9.038300e-04
3.375910e+08,4.211107e-03, 1.165760e-03
3.750900e+08,2.455812e-03, -7.996297e-04
4.125890e+08,2.417519e-03, -1.133765e-03
4.500880e+08,2.250538e-03, -5.861379e-04
4.875870e+08,-5.673349e-04, 6.044881e-03
5.250860e+08,-1.211709e-04, 3.967947e-03
5.625850e+08,-1.069653e-03, 4.265368e-03
6.000840e+08,1.897046e-03, 2.620897e-03
6.375830e+08,3.588146e-04, 3.244029e-03
6.750820e+08,2.264346e-03, 2.959938e-03
7.125810e+08,-6.363230e-04, 2.352380e-03
7.500800e+08,1.259319e-03, 3.490120e-03
7.875790e+08,-4.932681e-03, -2.255677e-03
8.250780e+08,-3.565868e-03, -5.113286e-04
8.625770e+08,-3.140252e-03, 1.610441e-03
9.000760e+08,-3.456833e-03, -9.390582e-04
9.375750e+08,-2.256375e-03, -3.235119e-03
9.750740e+08,-8.078977e-04, -3.666126e-03
1.012573e+09,1.117611e-03, -4.099475e-03
1.050072e+09,2.864726e-03, -4.235735e-03
1.087571e+09,-2.525412e-03, -2.510788e-03
1.125070e+09,1.889731e-03, -2.790256e-03
1.162569e+09,4.644400e-03, -1.582544e-03
1.200068e+09,4.554118e-03, -6.273043e-04
1.237567e+09,2.788729e-03, -1.482179e-03
1.275066e+09,2.754170e-03, -1.566241e-03
1.312565e+09,3.508536e-03, 1.154584e-03
1.350064e+09,3.321873e-03, 2.499496e-03
1.387563e+09,2.817161e-03, 3.255449e-03
1.425062e+09,2.478549e-03, 3.350174e-03
1.462561e+09,5.255410e-03, 8.348522e-05
1.500060e+09,3.016077e-03, 2.104493e-03
1.537559e+09,-4.887678e-03, 3.697515e-03
1.575058e+09,-2.853070e-03, 3.075039e-03
1.612557e+09,-1.820558e-03, 3.160264e-03
1.650056e+09,-1.931956e-05, 4.854254e-03
1.687555e+09,-2.292024e-03, 2.777619e-03
1.725054e+09,-2.821255e-03, 2.297208e-03
1.762553e+09,-2.717317e-03, 3.925689e-03
1.800052e+09,-2.829251e-03, 3.516980e-04
1.837551e+09,-1.118805e-03, -4.347758e-03
1.875050e+09,-2.776177e-03, -1.240630e-03
1.912549e+09,-4.302105e-03, -7.644808e-04
1.950048e+09,1.870322e-03, -4.072860e-03
1.987547e+09,-5.039352e-03, -2.534822e-03
2.025046e+09,1.127070e-03, -2.907204e-03
2.062545e+09,-1.848232e-03, -4.021292e-03
2.100044e+09,1.358684e-03, -2.736620e-03
2.137543e+09,2.704184e-03, -1.864305e-03
2.175042e+09,2.212622e-03, -3.701576e-03
2.212541e+09,4.035328e-03, 3.904397e-03
2.250040e+09,3.320699e-03, 9.734359e-04
2.287539e+09,1.425258e-03, 5.125100e-03
2.325038e+09,2.375968e-03, 2.317014e-03
2.362537e+09,1.635284e-03, 2.805190e-03
2.400036e+09,2.938763e-03, 2.439102e-03
2.437535e+09,-2.362945e-03, 3.905371e-03
2.475034e+09,-2.771034e-03, 3.250696e-03
2.512533e+09,-1.776496e-03, 3.145378e-03
2.550032e+09,1.154264e-03, 5.702232e-03
2.587531e+09,-1.435149e-03, 4.184241e-03
2.625030e+09,-4.347521e-03, -1.810883e-03
2.662529e+09,-3.753277e-03, -1.622880e-03
2.700028e+09,-4.155326e-03, 1.060854e-03
2.737527e+09,-4.163086e-03, 6.811667e-05
2.775026e+09,-2.493514e-03, -3.169578e-03
2.812525e+09,3.811879e-03, -7.009214e-03
2.850024e+09,6.835740e-03, -6.142868e-03
2.887523e+09,3.419149e-03, -3.886151e-03
2.925022e+09,4.047552e-04, -3.849048e-03
2.962521e+09,2.227558e-03, -3.192006e-03
3.000020e+09,2.078054e-03, -3.625739e-03
3.037519e+09,4.992141e-03, 5.214876e-03
3.075018e+09,2.050120e-03, 2.256109e-04
3.112517e+09,1.832786e-03, -6.667850e-03
3.150016e+09,1.677210e-03, 1.724634e-03
3.187515e+09,2.354121e-03, 1.447038e-03
3.225014e+09,-3.558335e-03, 8.475632e-03
3.262513e+09,-1.138802e-03, 5.840293e-03
3.300012e+09,-3.920590e-03, 6.626797e-03
3.337511e+09,-1.152588e-02, 5.986358e-03
3.375010e+09,-1.133395e-03, 6.496704e-03
3.412509e+09,-5.824278e-03, 4.357464e-03
3.450008e+09,-8.831911e-03, 1.392306e-03
3.487507e+09,-8.836232e-03, 5.558178e-04
3.525006e+09,-7.943880e-03, 3.425868e-03
3.562505e+09,-8.392605e-03, 2.434790e-03
3.600004e+09,-7.451423e-03, -1.016396e-03
3.637503e+09,-4.012908e-03, -6.952414e-03
3.675002e+09,-4.759857e-03, -4.904570e-03
3.712501e+09,-8.200102e-03, -3.527668e-03
3.750000e+09,-3.021578e-03, -6.177837e-03
3.787499e+09,1.931688e-03, -6.274820e-03
3.824998e+09,3.832862e-04, -6.303727e-03
3.862497e+09,4.431340e-03, -3.479901e-03
3.899996e+09,2.789366e-03, -4.338142e-03
3.937495e+09,5.023952e-03, -1.619909e-03
3.974994e+09,5.681286e-03, 9.122815e-04
4.012493e+09,5.481481e-03, 3.362320e-03
4.049992e+09,4.789088e-03, 3.939214e-03
4.087491e+09,2.370296e-03, 7.110880e-03
4.124990e+09,6.966272e-04, 7.673638e-03
4.162489e+09,-1.086885e-03, 8.470398e-03
4.199988e+09,2.948894e-03, 8.162030e-03
4.237487e+09,-6.083685e-04, 9.217458e-03
4.274986e+09,-3.779470e-03, 8.807208e-03
4.312485e+09,-5.907114e-03, 7.859000e-03
4.349984e+09,-8.323520e-03, 5.020070e-03
4.387483e+09,-4.564737e-03, 1.182238e-02
4.424982e+09,-1.083635e-02, -4.663525e-03
4.462481e+09,-9.829240e-03, 4.652076e-03
4.499980e+09,-1.048509e-02, 2.128737e-03
4.537479e+09,-1.300179e-02, 3.060170e-03
4.574978e+09,-4.143593e-03, -8.410249e-03
4.612477e+09,-3.934815e-03, -8.130931e-03
4.649976e+09,9.708109e-04, -9.799461e-03
4.687475e+09,-1.501658e-03, -9.918133e-03
4.724974e+09,6.426472e-03, -7.943779e-03
4.762473e+09,-1.124340e-03, -1.222414e-02
4.799972e+09,9.950452e-04, -1.223529e-02
4.837471e+09,4.286321e-03, -9.651873e-03
4.874970e+09,7.326766e-03, -6.361831e-03
4.912469e+09,9.433586e-03, -3.220024e-03
4.949968e+09,9.875586e-03, -6.230299e-04
4.987467e+09,8.684674e-03, 2.220710e-03
5.024966e+09,3.683013e-03, 6.177195e-03
5.062465e+09,1.018255e-02, 2.364691e-03
5.099964e+09,8.595168e-03, 5.189223e-03
5.137463e+09,3.285096e-03, 6.880037e-03
5.174962e+09,6.641989e-03, 9.368364e-03
5.212461e+09,4.200214e-03, 9.588670e-03
5.249960e+09,-1.291799e-03, 4.967152e-03
5.287459e+09,2.095071e-03, 1.181455e-02
5.324958e+09,-2.810613e-03, 4.197365e-03
5.362457e+09,-4.656690e-03, 4.368578e-03
5.399956e+09,-5.487465e-03, -2.684575e-04
5.437455e+09,-3.789831e-03, -4.436778e-03
5.474954e+09,-8.871077e-03, 3.082904e-04
5.512453e+09,-9.244029e-03, -5.781264e-04
5.549952e+09,3.864326e-04, -4.476387e-03
5.587451e+09,-6.938479e-03, -5.101594e-03
5.624950e+09,-5.411146e-03, -6.941441e-03
5.662449e+09,-1.369435e-03, -7.709021e-03
5.699948e+09,-2.970878e-04, -9.193540e-03
5.737447e+09,2.500601e-03, -9.220167e-03
5.774946e+09,6.056244e-03, -1.996183e-03
5.812445e+09,8.015460e-03, -8.491504e-03
5.849944e+09,8.817139e-03, -3.113360e-03
5.887443e+09,1.058696e-02, -1.777609e-03
5.924942e+09,9.341932e-03, 2.200343e-03
5.962441e+09,7.700048e-03, 3.942177e-03
5.999940e+09,1.601610e-02, 4.134994e-03
6.037439e+09,2.187430e-03, 5.429069e-03
6.074938e+09,5.410806e-03, 7.106596e-03
6.112437e+09,6.785239e-03, 9.353872e-03
6.149936e+09,4.417340e-03, 8.632221e-03
6.187435e+09,4.061935e-03, 1.087804e-02
6.224934e+09,2.550236e-03, 9.301001e-03
6.262433e+09,1.081619e-03, 9.374660e-03
6.299932e+09,-7.305980e-04, 1.026205e-02
6.337431e+09,2.727834e-03, 4.449533e-03
6.374930e+09,-1.192383e-03, 6.110000e-03
6.412429e+09,2.333544e-03, 4.046704e-03
6.449928e+09,-6.515265e-04, 3.434976e-03
6.487427e+09,-6.833162e-03, -2.020185e-04
6.524926e+09,-3.167766e-03, -6.426465e-04
6.562425e+09,-3.188603e-04, 7.260651e-04
6.599924e+09,-2.519323e-03, -4.288291e-03
6.637423e+09,4.249156e-04, 5.668671e-04
6.674922e+09,1.179226e-03, -1.092511e-03
6.712421e+09,2.097740e-03, -2.085018e-04
6.749920e+09,2.908065e-03, -4.278053e-05
6.787419e+09,-2.823745e-03, 5.661548e-03
6.824918e+09,-9.838402e-04, 2.954174e-03
6.862417e+09,1.327739e-02, -5.862589e-04
6.899916e+09,1.502075e-03, 1.608323e-03
6.937415e+09,2.506118e-03, 1.332607e-03
6.974914e+09,2.297860e-04, -1.875606e-03
7.012413e+09,6.359506e-03, 2.556019e-03
7.049912e+09,5.772190e-03, -2.439208e-04
7.087411e+09,5.918482e-03, 6.241529e-03
7.124910e+09,5.227843e-03, 2.759595e-03
7.162409e+09,5.188064e-03, 3.121596e-03
7.199908e+09,4.314601e-03, 4.358691e-03
7.237407e+09,3.313338e-03, 4.344410e-03
7.274906e+09,5.106196e-03, 2.978386e-03
7.312405e+09,7.575253e-03, 2.166012e-03
7.349904e+09,1.272934e-02, 3.972361e-03
7.387403e+09,9.531172e-03, 4.363307e-03
7.424902e+09,9.315200e-03, 6.314352e-03
7.462401e+09,2.847151e-03, 8.902620e-04
7.499900e+09,-1.530572e-04, -9.170879e-03
